chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	class
chr3R	30022148	30023148	2817	1267	2446	572	479	739	1262	620	575	348	188	146	end
chr3R	30034811	30035811	82	36	73	91	63	117	80	9	30	37	25	20	end
chr3R	30026372	30027372	88	54	107	70	60	115	72	28	33	57	21	28	end
chr3R	30036370	30037370	793	343	728	418	393	675	295	147	130	286	154	147	end
chr3R	30037230	30038230	111	61	141	68	57	107	73	19	26	62	23	26	end
chr3R	30038228	30039228	109	43	82	81	100	153	57	16	33	70	23	22	end
chr3R	30038964	30039964	417	205	454	274	199	369	205	60	55	208	103	79	end
chr3R	30039016	30040016	421	208	461	283	199	384	210	60	58	215	105	82	end
chr3R	30039033	30040033	422	210	461	284	198	386	210	59	57	214	105	82	end
chr3R	30042571	30043571	660	346	638	117	72	132	281	118	116	67	26	22	end
chr3R	30040531	30041531	191	97	120	135	117	101	75	41	51	64	22	33	end
chr3R	30044386	30045386	235	90	182	225	121	197	110	43	50	94	52	57	end
chr3R	30045568	30046568	1167	532	1202	674	500	1217	556	206	243	616	232	197	end
chr3R	30045640	30046640	1221	556	1287	688	517	1249	583	210	245	628	238	202	end
chr3R	30045661	30046661	1274	580	1363	712	554	1288	597	218	255	649	251	208	end
chr3R	30048165	30049165	87	52	134	117	109	128	59	57	35	65	21	42	end
chr3R	30051612	30052612	639	248	610	431	300	513	259	140	150	200	79	93	end
chr3R	30051711	30052711	1026	416	934	648	507	802	402	188	213	314	138	145	end
chr3R	30054197	30055197	117	58	108	80	58	114	62	36	39	72	30	41	end
chr3R	30055537	30056537	816	344	779	372	331	505	334	153	132	247	100	106	end
chr3R	30056103	30057103	734	362	923	360	353	584	360	152	130	238	93	124	end
chr3R	30057631	30058631	804	302	875	481	381	945	357	176	118	358	129	132	end
chr3R	30121298	30122298	62	26	100	78	73	186	38	10	24	60	23	22	end
chr3R	30107032	30108032	400	196	538	329	262	402	170	74	81	147	41	44	end
chr3R	30122763	30123763	82	40	79	51	48	79	46	23	29	20	14	19	end
chr3R	30124235	30125235	109	44	118	76	62	115	75	14	36	45	25	19	end
chr3R	30128619	30129619	107	77	114	75	59	113	60	41	40	45	14	39	end
chr3R	30131895	30132895	130	50	162	106	83	152	90	28	26	57	27	17	end
chr3R	30133809	30134809	2101	1059	2102	796	609	1215	840	396	352	484	224	185	end
chr3R	30134099	30135099	1962	994	2048	681	508	1182	834	372	343	472	193	174	end
chr3R	30137081	30138081	76	29	94	84	69	142	44	23	22	58	18	32	end
chr3R	30152771	30153771	76	84	99	84	80	115	62	33	29	61	18	41	end
chr3R	30153199	30154199	123	108	179	115	114	245	96	50	56	109	38	41	end
chr3R	30159973	30160973	1460	521	1175	296	190	428	673	353	303	148	86	69	end
chr3R	30165919	30166919	77	33	96	77	61	111	58	26	25	73	23	39	end
chr3R	30170707	30171707	4110	1695	3303	2600	2276	4377	1587	907	729	1765	905	793	end
chr3R	30174051	30175051	839	372	864	473	372	945	715	268	232	527	256	248	end
chr3R	30177200	30178200	247	134	412	154	131	363	156	63	68	144	24	40	end
chr3R	30179678	30180678	436	180	534	179	116	299	230	67	93	137	37	56	end
chr3R	30180986	30181986	290	86	195	109	87	231	146	50	52	88	48	51	end
chr3R	30183898	30184898	90	37	90	99	67	126	63	30	34	48	22	21	end
chr3R	30190572	30191572	2302	991	1826	1702	1450	1943	969	533	441	687	464	418	end
chr3R	30190752	30191752	2482	1070	2086	1681	1433	1922	1112	593	477	680	464	413	end
chr3R	30195728	30196728	645	333	590	322	225	440	288	119	148	174	94	126	end
chr3R	30202498	30203498	275	143	348	147	140	282	132	54	93	106	51	71	end
chr3R	30208194	30209194	684	270	547	366	277	547	268	146	107	296	135	123	end
chr3R	30208442	30209442	687	259	523	351	248	536	240	138	106	272	120	111	end
chr3R	30208448	30209448	683	258	520	349	247	536	238	137	106	272	119	111	end
chr3R	30208520	30209520	658	246	507	340	233	517	234	128	104	260	114	105	end
chr3R	30206426	30207426	331	158	366	220	175	337	197	76	85	148	60	66	end
chr3R	30206612	30207612	297	132	322	195	162	293	177	65	73	129	53	64	end
chr3R	30206791	30207791	272	119	305	153	126	222	151	56	69	107	46	57	end
chr3R	30206958	30207958	248	115	274	147	113	185	131	43	66	106	43	53	end
chr3R	30207130	30208130	245	121	258	156	116	167	126	50	70	94	51	55	end
chr3R	30207383	30208383	296	119	259	166	122	168	144	52	60	94	61	66	end
chr3R	30207539	30208539	361	153	287	190	141	199	147	73	66	118	68	77	end
chr3R	30210773	30211773	65	32	62	58	43	113	53	12	16	56	24	23	end
chr3R	30213297	30214297	105	68	158	99	98	189	78	16	21	38	35	30	end
chr3R	30216438	30217438	59	45	75	63	75	93	41	18	26	39	20	25	end
chr3R	30237234	30238234	148	62	157	179	117	298	119	20	15	96	58	38	end
chr3R	30242812	30243812	1267	560	1004	662	568	1317	820	403	268	603	312	238	end
chr3R	30246203	30247203	312	98	283	134	107	228	146	59	66	91	28	48	end
chr3R	30252330	30253330	451	158	319	409	346	486	163	69	66	277	118	110	end
chr3R	30253597	30254597	89	50	100	48	49	93	82	29	39	48	22	32	end
chr3R	30273055	30274055	2053	943	1475	1282	1011	1900	884	388	390	890	434	345	end
chr3R	30361593	30362593	145	68	96	73	65	159	73	49	37	67	45	26	end
chr3R	30371882	30372882	109	52	96	52	20	91	47	51	27	45	9	13	end
chr3R	30306137	30307137	129	57	114	87	75	200	87	31	36	78	33	42	end
chr3R	30306140	30307140	129	57	114	87	75	200	87	31	36	78	33	42	end
chr3R	30357638	30358638	367	159	298	217	161	329	217	86	110	150	69	97	end
chr3R	30387360	30388360	2259	1086	2449	873	746	1697	1182	479	477	911	359	315	end
chr3R	30387678	30388678	2686	1278	2865	1228	1102	1900	1331	625	550	1038	500	425	end
chr3R	30387100	30388100	2272	1135	2665	955	732	1972	1243	480	434	1039	312	336	end
chr3R	30387119	30388119	2268	1126	2655	911	710	1944	1242	478	441	1023	308	326	end
chr3R	30389909	30390909	259	147	245	118	124	205	135	72	88	61	19	54	end
chr3R	30390084	30391084	220	119	246	83	86	170	136	65	72	48	16	40	end
chr3R	30404489	30405489	72	38	71	36	41	39	43	20	36	23	16	13	end
chr3R	30422471	30423471	106	57	83	58	51	65	57	15	39	40	19	14	end
chr3R	30423429	30424429	669	235	657	218	206	462	404	148	169	232	96	75	end
chr3R	30424056	30425056	316	118	327	184	168	328	233	58	33	201	72	62	end
chr3R	30424662	30425662	263	89	221	142	131	267	155	52	44	151	52	40	end
chr3R	30430862	30431862	96	37	101	71	64	107	59	21	55	38	18	14	end
chr3R	30434639	30435639	112	55	120	87	80	140	67	33	50	34	26	39	end
chr3R	30444546	30445546	139	77	100	102	66	140	78	32	54	57	27	28	end
chr3R	30449906	30450906	2978	1239	2576	2149	1839	3024	1186	644	528	1332	668	709	end
chr3R	30453280	30454280	55	31	100	38	38	80	30	19	22	42	18	17	end
chr3R	30455367	30456367	72	34	89	66	77	106	23	22	37	44	25	27	end
chr3R	30458800	30459800	592	306	561	288	233	361	248	125	132	170	84	102	end
chr3R	30465236	30466236	753	313	718	251	169	531	377	123	103	256	64	91	end
chr3R	30485299	30486299	325	109	233	65	74	106	161	84	50	48	24	23	end
chr3R	30478349	30479349	56	20	73	49	25	49	46	9	27	16	15	18	end
chr3R	30487428	30488428	117	62	110	68	52	103	89	22	44	51	19	36	end
chr3R	30489395	30490395	153	57	135	132	98	149	97	32	33	67	23	35	end
chr3R	30491487	30492487	80	30	89	49	33	83	38	21	28	49	14	11	end
chr3R	30495653	30496653	375	167	444	272	207	360	135	45	80	126	61	71	end
chr3R	30499826	30500826	124	51	128	45	53	89	70	26	37	34	16	23	end
chr3R	30503006	30504006	111	58	112	82	36	124	54	22	49	63	26	35	end
chr3R	30505161	30506161	66	24	59	51	43	91	54	7	14	32	16	17	end
chr3R	30507477	30508477	36	32	68	26	35	93	42	12	23	31	8	23	end
chr3R	30508375	30509375	32	21	91	24	23	59	41	12	14	23	15	18	end
chr3R	30509646	30510646	114	49	97	47	54	79	64	26	30	38	26	23	end
chr3R	30511714	30512714	108	40	108	105	79	175	85	35	38	67	35	30	end
chr3R	30513855	30514855	123	66	113	192	135	389	86	28	36	115	73	61	end
chr3R	30526537	30527537	1489	643	1539	1134	1001	1898	700	291	298	787	423	317	end
chr3R	30531361	30532361	363	242	405	339	237	337	234	124	106	163	122	74	end
chr3R	30531877	30532877	778	382	748	630	463	648	395	216	199	264	204	130	end
chr3R	30581617	30582617	64	28	94	73	49	69	59	18	31	39	17	36	end
chr3R	30583197	30584197	102	27	156	100	97	232	87	23	46	103	22	56	end
chr3R	30586802	30587802	142	67	123	130	100	187	78	24	42	53	40	39	end
chr3R	30595465	30596465	71	43	88	62	54	93	59	16	28	24	20	39	end
chr3R	30599823	30600823	1383	597	1632	658	550	1409	660	304	273	662	195	285	end
chr3R	30600989	30601989	559	212	715	347	279	850	318	150	136	406	162	117	end
chr3R	30598796	30599796	384	152	410	167	140	237	128	46	88	105	36	61	end
chr3R	30603541	30604541	91	42	100	54	48	97	74	20	33	48	22	26	end
chr3R	30605644	30606644	54	40	90	39	37	49	49	20	25	27	4	24	end
chr3R	30628528	30629528	73	38	110	64	59	96	48	16	43	54	10	25	end
chr3R	30645380	30646380	89	37	100	52	44	91	63	21	44	46	14	27	end
chr3R	30648051	30649051	127	68	122	87	56	139	53	23	41	47	26	30	end
chr3R	30649373	30650373	104	49	120	125	94	120	66	35	43	63	24	41	end
chr3R	30650358	30651358	99	50	116	51	58	80	60	41	34	36	16	13	end
chr3R	30692268	30693268	125	45	83	89	45	91	37	19	24	46	29	37	end
chr3R	30694998	30695998	101	72	103	93	71	93	59	25	43	52	22	28	end
chr3R	30696638	30697638	95	50	88	69	67	82	68	16	27	44	6	51	end
chr3R	30697686	30698686	81	45	73	42	59	66	58	19	24	40	18	21	end
chr3R	30698866	30699866	106	57	112	67	71	81	59	25	33	57	17	42	end
chr3R	30703618	30704618	79	30	58	47	46	67	46	18	18	34	13	15	end
chr3R	30716348	30717348	72	28	73	58	68	127	70	16	34	58	22	31	end
chr3R	30727497	30728497	77	34	71	79	55	92	61	27	33	38	25	13	end
chr3R	30727552	30728552	70	30	68	68	52	92	61	22	34	38	21	12	end
chr3R	30730665	30731665	127	46	126	80	52	74	81	28	54	35	15	58	end
chr3R	30743415	30744415	99	54	104	70	54	110	44	19	35	52	18	33	end
chr3R	30743974	30744974	118	51	127	77	78	120	59	24	38	32	31	34	end
chr3R	30744763	30745763	135	54	112	94	96	126	76	30	59	48	40	57	end
chr3R	30745790	30746790	162	57	129	116	127	174	102	28	47	80	37	39	end
chr3R	30746672	30747672	121	73	172	101	99	229	79	24	46	105	30	42	end
chr3R	30788702	30789702	366	158	428	28	33	54	134	44	58	27	17	15	end
chr3R	30783145	30784145	69	47	119	55	56	70	59	29	22	39	20	38	end
chr3R	30791196	30792196	232	95	173	127	114	151	97	38	60	68	30	33	end
chr3R	30807478	30808478	413	163	393	128	111	146	182	68	89	65	45	35	end
chr3R	30826059	30827059	47	26	54	23	38	62	31	18	18	41	19	25	end
chr3R	30826505	30827505	63	30	93	29	40	57	26	31	9	23	15	25	end
chr3R	30826050	30827050	47	26	56	24	38	64	33	18	18	42	19	28	end
chr3R	30841534	30842534	167	89	225	314	206	320	96	28	42	131	48	51	end
chr3R	30853900	30854900	102	55	65	73	76	117	48	19	37	58	26	32	end
chr3R	30871851	30872851	87	42	82	114	122	201	53	10	25	57	23	33	end
chr3R	30875686	30876686	160	51	135	65	54	62	64	27	39	24	17	31	end
chr3R	30883003	30884003	62	43	88	31	31	96	53	18	16	47	16	29	end
chr3R	30888326	30889326	1612	726	1572	376	306	673	777	237	282	329	110	135	end
chr3R	30888562	30889562	1513	661	1480	318	243	541	731	219	263	262	85	98	end
chr3R	30900188	30901188	81	32	98	58	44	72	43	18	17	31	14	19	end
chr3R	30905032	30906032	62	48	145	69	76	109	40	12	36	49	17	10	end
chr3R	30929651	30930651	60	25	71	43	35	69	39	25	19	35	12	14	end
chr3R	30930182	30931182	41	21	48	21	20	44	20	16	12	35	7	19	end
chr3R	30936007	30937007	123	61	102	108	105	103	100	27	30	43	26	41	end
chr3R	30936602	30937602	64	30	55	44	51	62	58	12	20	23	17	14	end
chr3R	30963820	30964820	31	22	58	49	40	58	28	14	20	27	12	20	end
chr3R	30984635	30985635	35	25	57	56	25	62	44	14	18	42	20	8	end
chr3R	30991957	30992957	51	27	30	67	49	74	42	26	22	44	33	21	end
chr3R	30993115	30994115	90	54	71	39	44	65	47	27	32	29	16	25	end
chr3R	31046321	31047321	64	43	94	27	22	37	59	20	26	27	8	7	end
chr3R	31044605	31045605	42	35	61	33	25	61	59	9	24	25	11	7	end
chr3R	31052040	31053040	102	26	105	74	51	103	45	27	47	46	16	37	end
chr3R	31050703	31051703	159	74	115	91	78	118	65	40	37	44	29	30	end
chr3R	31053415	31054415	916	432	904	550	454	979	404	151	159	430	169	151	end
chr3R	31060710	31061710	2393	1009	2459	1099	858	2095	1279	423	425	986	352	380	end
chr3R	31082907	31083907	134	62	118	72	71	100	66	28	46	42	42	33	end
chr3R	31100669	31101669	42	29	54	42	54	74	59	26	19	41	15	18	end
chr3R	31108691	31109691	119	79	138	111	79	125	90	27	34	58	29	22	end
chr3R	31122915	31123915	66	48	54	78	68	64	42	13	29	49	16	20	end
chr3R	31126835	31127835	545	180	493	361	300	930	313	107	86	330	111	118	end
chr3R	31131533	31132533	41	34	54	64	50	84	46	12	16	45	13	29	end
chr3R	31132550	31133550	46	28	47	50	33	61	48	9	23	44	11	15	end
chr3R	31177778	31178778	68	26	58	39	42	63	47	20	24	34	5	24	end
chr3R	31168104	31169104	174	128	318	138	84	240	131	51	40	150	65	59	end
chr3R	31168606	31169606	118	80	238	114	63	225	106	39	30	143	41	59	end
chr3R	31193889	31194889	128	53	94	94	82	149	64	19	35	48	9	39	end
chr3R	31203222	31204222	62	31	66	36	25	82	39	7	15	33	14	14	end
chr3R	31210230	31211230	60	35	58	41	43	92	44	9	22	46	11	18	end
chr3R	31212876	31213876	1217	537	1025	548	443	876	501	232	234	423	177	173	end
chr3R	31214284	31215284	176	86	137	35	22	75	81	38	60	55	6	24	end
chr3R	31215442	31216442	981	388	813	486	421	725	379	170	142	356	139	141	end
chr3R	31218404	31219404	1392	627	1303	685	544	1204	603	206	234	595	202	228	end
chr3R	31218551	31219551	2119	949	1921	1114	916	1837	855	331	365	885	326	354	end
chr3R	31219059	31220059	3431	1564	2993	1826	1498	2575	1283	611	635	1232	494	562	end
chr3R	31219130	31220130	3366	1546	2933	1805	1481	2504	1245	599	623	1196	488	552	end
chr3R	31217158	31218158	252	104	167	180	147	218	122	41	69	103	48	33	end
chr3R	31217162	31218162	249	103	166	176	146	214	119	41	69	101	47	31	end
chr3R	31218872	31219872	3501	1596	3050	1873	1522	2679	1316	623	649	1279	500	575	end
chr3R	31227991	31228991	51	37	72	61	46	59	45	17	18	36	14	19	end
chr3R	31228887	31229887	50	31	73	71	52	61	32	20	21	52	22	20	end
chr3R	31231836	31232836	148	61	139	71	86	132	98	37	37	47	20	44	end
chr3R	31234862	31235862	63	45	81	24	26	49	63	23	32	18	9	8	end
chr3R	31251674	31252674	1422	647	1234	873	650	1251	593	257	259	600	285	214	end
chr3R	31252108	31253108	1759	835	1688	1004	762	1578	769	292	302	762	315	250	end
chr3R	31253186	31254186	147	77	118	85	86	147	84	24	41	62	24	33	end
chr3R	31254400	31255400	714	317	823	250	205	452	317	125	88	216	74	82	end
chr3R	31256159	31257159	91	31	98	59	24	78	47	22	16	25	20	13	end
chr3R	31259549	31260549	92	35	74	46	43	90	51	8	19	22	14	28	end
chr3R	31261167	31262167	83	27	62	56	48	105	84	19	16	45	10	28	end
chr3R	31263378	31264378	190	85	208	122	103	207	101	53	39	73	39	63	end
chr3R	31268011	31269011	176	75	150	234	223	307	101	30	29	52	40	36	end
chr3R	31304884	31305884	114	65	129	42	37	88	66	32	30	27	10	22	end
chr3R	31345246	31346246	179	76	168	124	130	192	117	39	49	66	46	50	end
chr3R	31373698	31374698	71	39	102	55	54	56	49	12	22	39	9	17	end
chr3R	31391393	31392393	125	48	111	75	74	114	59	20	20	61	19	28	end
chr3R	31393027	31394027	96	68	90	102	105	113	63	27	33	54	24	42	end
chr3R	31394804	31395804	545	235	573	148	146	388	238	58	91	182	51	84	end
chr3R	31401060	31402060	50	21	60	44	48	78	60	19	17	37	14	17	end
chr3R	31401513	31402513	80	30	87	52	51	80	51	14	20	24	7	14	end
chr3R	31404068	31405068	808	398	1071	289	255	641	460	179	179	312	111	83	end
chr3R	31404240	31405240	1397	668	1603	558	510	1026	686	307	290	471	193	190	end
chr3R	31404952	31405952	2477	1113	2284	1099	866	1707	990	459	421	781	378	359	end
chr3R	31456276	31457276	103	41	92	59	53	83	71	22	26	38	10	24	end
chr3R	31459369	31460369	215	88	163	121	115	148	105	47	58	86	43	67	end
chr3R	31461678	31462678	603	265	582	329	246	549	270	115	93	288	124	119	end
chr3R	31461967	31462967	1143	464	1038	558	432	880	497	174	197	445	192	194	end
chr3R	31462537	31463537	1441	630	1354	657	532	1169	662	240	221	569	206	212	end
chr3R	31463634	31464634	195	76	161	134	140	206	115	42	36	86	47	40	end
chr3R	31469478	31470478	470	148	228	240	223	332	176	134	138	101	56	58	end
chr3R	31473238	31474238	163	64	105	128	92	191	98	36	36	92	35	28	end
chr3R	31492178	31493178	258	125	315	171	158	300	141	74	88	105	67	42	end
chr3R	31506492	31507492	74	54	109	50	50	117	95	20	46	60	25	25	end
chr3R	31522778	31523778	69	25	58	37	45	107	62	12	38	41	18	18	end
chr3R	31565665	31566665	117	80	143	72	44	111	116	34	21	64	15	41	end
chr3R	31568597	31569597	105	62	85	60	35	57	77	34	41	36	8	8	end
chr3R	31570781	31571781	159	75	153	97	84	136	55	27	26	62	29	29	end
chr3R	31575207	31576207	131	59	116	88	81	140	74	25	34	63	23	28	end
chr3R	31580199	31581199	1072	488	1192	506	410	1127	563	192	181	484	159	199	end
chr3R	31587744	31588744	223	112	361	113	115	252	152	63	59	105	49	65	end
chr3R	31589892	31590892	73	39	81	94	86	95	63	23	31	48	31	35	end
chr3R	31591816	31592816	140	106	169	110	71	151	79	45	43	76	45	30	end
chr3R	31614700	31615700	184	80	156	165	92	159	87	25	42	96	41	35	end
chr3R	31614875	31615875	217	95	202	196	114	224	117	42	45	128	51	43	end
chr3R	31615520	31616520	669	277	865	440	319	875	342	115	133	387	102	132	end
chr3R	31615660	31616660	658	274	872	423	313	883	334	109	134	383	104	134	end
chr3R	31617337	31618337	364	205	455	189	157	383	173	73	80	140	37	57	end
chr3R	31620974	31621974	92	58	93	101	71	83	68	22	21	53	21	24	end
chr3R	31621717	31622717	181	82	201	175	117	185	98	60	33	92	36	35	end
chr3R	31677471	31678471	89	31	107	65	51	185	48	12	19	61	22	24	end
chr3R	31679380	31680380	1216	539	1381	418	319	475	612	263	248	205	85	97	end
chr3R	31680519	31681519	649	309	646	310	238	525	387	174	151	221	126	77	end
chr3R	31688026	31689026	318	185	449	265	223	369	157	56	89	182	53	93	end
chr3R	31689378	31690378	1234	617	956	1278	947	1333	636	296	250	746	435	385	end
chr3R	31704998	31705998	77	45	68	75	59	113	39	14	39	32	17	33	end
chr3R	31707840	31708840	118	40	96	136	67	136	81	27	35	69	37	39	end
chr3R	31709288	31710288	637	158	346	181	118	183	275	132	110	111	58	55	end
chr3R	31736463	31737463	1119	526	1041	524	462	953	461	191	216	452	179	189	end
chr3R	31737499	31738499	115	59	168	143	72	160	73	32	34	99	40	37	end
chr3R	31742806	31743806	866	405	871	608	368	866	400	153	149	413	177	184	end
chr3R	31743748	31744748	598	313	541	407	273	495	318	122	127	291	140	120	end
chr3R	31744678	31745678	650	289	564	515	367	664	340	140	157	312	121	123	end
chr3R	31745428	31746428	1746	727	1432	1349	1065	1911	760	343	349	900	426	352	end
chr3R	31745484	31746484	1721	719	1418	1330	1050	1894	754	339	346	893	422	347	end
chr3R	31745577	31746577	1666	704	1389	1325	1047	1897	736	330	344	894	429	356	end
chr3R	31747058	31748058	2816	1251	2409	1561	1120	2141	1271	602	574	1100	417	459	end
chr3R	31751394	31752394	89	52	114	76	52	121	71	23	19	62	28	31	end
chr3R	31754205	31755205	133	62	127	103	70	138	85	34	24	63	26	52	end
chr3R	31753091	31754091	200	106	192	137	86	221	151	38	48	110	24	47	end
chr3R	31757578	31758578	87	55	92	99	110	133	82	30	41	56	21	28	end
chr3R	31758137	31759137	124	66	120	82	80	126	76	31	32	48	14	25	end
chr3R	31758860	31759860	153	62	125	83	89	118	78	22	34	39	19	35	end
chr3R	31761079	31762079	93	38	86	74	67	69	56	11	30	58	15	36	end
chr3R	31764272	31765272	199	108	221	374	247	425	107	39	43	152	52	41	end
chr3R	31767290	31768290	1154	401	943	1228	1105	1222	341	246	161	460	261	211	end
chr3R	31768923	31769923	101	32	96	73	73	72	61	29	19	45	6	16	end
chr3R	31771348	31772348	828	347	1058	455	334	871	423	186	198	364	139	152	end
chr3R	31774283	31775283	117	62	108	68	68	118	65	29	41	36	33	34	end
chr3R	31774663	31775663	114	77	120	74	56	104	67	30	40	42	25	38	end
chr3R	31776152	31777152	709	337	878	464	345	718	377	159	146	297	165	130	end
chr3R	31787810	31788810	117	50	101	82	94	129	70	29	24	63	24	22	end
chr3R	31789621	31790621	66	29	89	44	36	59	49	23	16	21	15	14	end
chr3R	31793407	31794407	821	365	1068	507	373	934	513	172	152	431	162	126	end
chr3R	31792900	31793900	315	133	565	283	237	599	255	91	66	273	103	67	end
chr3R	31793228	31794228	742	316	939	481	362	868	459	161	132	381	151	117	end
chr3R	31799299	31800299	54	26	74	41	44	53	45	14	25	40	13	11	end
chr3R	31804778	31805778	582	274	680	486	392	849	298	137	139	298	151	126	end
chr3R	31806239	31807239	89	34	90	96	92	110	59	14	25	50	18	40	end
chr3R	31806269	31807269	84	32	91	89	85	108	55	14	24	50	15	37	end
chr3R	31809686	31810686	775	348	899	496	417	789	307	166	152	354	159	127	end
chr3R	31811618	31812618	807	352	931	723	528	939	439	156	121	386	192	173	end
chr3R	31811796	31812796	884	390	1001	772	578	1032	489	176	128	428	209	182	end
chr3R	31844744	31845744	100	50	112	89	58	213	56	23	36	75	16	27	end
chr3R	31837104	31838104	225	83	180	161	103	208	97	45	50	88	29	48	end
chr3R	31980095	31981095	66	35	61	56	39	61	29	13	28	30	13	18	end
chr3R	31980669	31981669	71	28	59	136	129	242	34	26	17	76	42	42	end
chr3R	32012908	32013908	111	79	203	189	151	238	96	16	39	92	46	49	end
chr3R	32026428	32027428	1000	353	741	454	348	621	493	270	164	216	118	112	end
chr3R	32051493	32052493	827	372	1092	179	110	282	451	149	173	140	84	67	end
chr3R	32054474	32055474	73	36	111	57	38	165	39	22	29	66	17	15	end
chr3R	32067941	32068941	2097	1024	2423	1136	874	1961	1129	484	373	935	343	316	end
chr2L	77674	78674	87	24	106	130	90	259	64	10	31	79	25	38	inter
chr2L	78233	79233	744	227	458	695	486	842	303	112	157	329	100	107	inter
chr2L	79243	80243	545	128	276	415	291	628	249	84	84	258	102	82	inter
chr2L	87505	88505	499	204	652	260	263	449	236	151	118	222	124	81	inter
chr2L	90443	91443	323	160	376	226	121	347	190	75	64	140	57	46	inter
chr2L	94000	95000	383	152	593	214	152	428	216	84	74	198	61	72	inter
chr2L	367210	368210	118	62	98	57	46	126	62	16	21	39	8	14	inter
chr2L	369580	370580	313	157	266	320	215	357	153	51	89	151	68	84	inter
chr2L	371415	372415	42	48	64	66	33	83	37	8	21	36	15	29	inter
chr2L	372418	373418	52	38	84	74	63	96	75	11	10	42	24	18	inter
chr2L	390332	391332	92	51	93	106	73	126	62	40	47	54	28	38	inter
chr2L	392301	393301	110	67	140	161	130	180	66	26	59	69	18	51	inter
chr2L	393818	394818	278	157	281	218	152	384	114	61	55	159	79	41	inter
chr2L	395233	396233	257	131	241	358	271	802	150	72	80	247	110	102	inter
chr2L	427770	428770	2714	971	1857	1176	1018	1795	1343	610	561	833	348	355	inter
chr2L	597447	598447	105	62	128	100	58	137	61	20	30	38	20	26	inter
chr2L	601015	602015	82	30	96	62	37	65	47	12	15	37	8	7	inter
chr2L	609162	610162	246	78	220	137	136	241	157	61	49	118	55	63	inter
chr2L	612684	613684	521	79	190	407	326	736	197	91	58	215	112	124	inter
chr2L	630655	631655	803	284	657	528	487	750	256	142	138	294	183	144	inter
chr2L	635800	636800	901	202	391	539	440	666	283	137	101	269	138	97	inter
chr2L	719090	720090	177	69	145	152	124	173	85	46	44	57	23	38	inter
chr2L	726426	727426	129	41	88	96	74	86	68	32	14	35	38	29	inter
chr2L	745128	746128	186	91	215	192	119	219	121	56	76	78	36	32	inter
chr2L	747615	748615	73	50	76	58	42	65	54	13	21	45	11	17	inter
chr2L	763315	764315	162	74	206	71	49	73	97	40	26	59	29	16	inter
chr2L	764807	765807	67	35	41	46	49	57	33	16	30	40	6	13	inter
chr2L	768846	769846	128	40	100	71	44	88	106	20	26	36	14	19	inter
chr2L	777252	778252	41	32	38	58	36	48	31	13	15	29	11	21	inter
chr2L	792537	793537	51	45	42	75	40	75	47	11	17	33	17	35	inter
chr2L	794550	795550	77	46	98	71	49	106	33	17	14	45	9	17	inter
chr2L	795755	796755	66	29	72	40	38	98	46	6	16	26	20	9	inter
chr2L	796574	797574	113	43	69	66	59	97	56	14	36	31	30	23	inter
chr2L	802366	803366	56	24	80	44	37	47	37	15	16	14	6	13	inter
chr2L	803749	804749	92	65	90	47	40	59	64	38	28	22	21	24	inter
chr2L	805734	806734	62	54	98	66	77	87	50	15	21	54	24	34	inter
chr2L	807077	808077	154	99	154	99	72	131	41	18	36	57	17	43	inter
chr2L	808915	809915	204	100	284	231	198	353	118	42	33	98	34	51	inter
chr2L	893183	894183	87	25	85	28	25	36	48	15	22	35	14	11	inter
chr2L	895913	896913	95	46	98	45	36	60	50	16	18	26	11	5	inter
chr2L	896677	897677	52	24	57	61	28	46	55	15	16	22	13	20	inter
chr2L	902863	903863	45	29	61	35	25	35	57	11	21	28	9	8	inter
chr2L	907146	908146	108	54	89	33	48	77	44	26	47	23	12	11	inter
chr2L	910092	911092	86	28	73	56	61	84	62	13	25	38	21	23	inter
chr2L	911038	912038	67	36	85	45	30	47	69	12	36	25	8	15	inter
chr2L	918365	919365	72	53	123	60	37	57	85	17	35	26	22	24	inter
chr2L	959267	960267	92	46	113	70	61	90	98	16	41	53	13	25	inter
chr2L	960663	961663	65	37	103	42	32	65	43	15	20	33	10	24	inter
chr2L	962478	963478	48	34	96	26	23	27	41	10	19	17	15	2	inter
chr2L	964896	965896	62	45	83	28	26	49	66	12	30	10	12	10	inter
chr2L	966577	967577	73	35	67	53	42	76	36	21	20	31	15	24	inter
chr2L	967965	968965	83	39	65	39	36	56	39	20	21	30	23	29	inter
chr2L	968649	969649	70	51	55	43	35	55	49	16	28	17	10	27	inter
chr2L	970001	971001	132	69	121	128	70	104	40	25	40	44	22	20	inter
chr2L	971091	972091	57	28	77	48	35	66	48	10	14	45	22	18	inter
chr2L	985185	986185	100	58	96	56	47	111	71	26	29	58	28	33	inter
chr2L	991913	992913	90	53	100	57	40	57	67	34	30	38	15	18	inter
chr2L	993557	994557	41	40	86	36	49	61	52	12	14	25	14	16	inter
chr2L	995262	996262	83	69	117	60	47	65	56	22	33	18	10	28	inter
chr2L	1196663	1197663	65	26	77	45	35	106	45	2	10	36	19	34	inter
chr2L	1205555	1206555	39	20	35	36	32	35	37	15	6	21	12	22	inter
chr2L	1214970	1215970	62	51	65	40	37	64	54	20	19	22	10	19	inter
