#chrom	strand	txStart	txEnd	cdsStart	cdsEnd	name2
chr3R	+	15281549	15304972	15284648	15303723	Tm1
chr3R	+	15281549	15307980	15284648	15307675	Tm1
chr3R	+	15286418	15297679	15287454	15296939	Tm1
chr3R	+	15288011	15297679	15288596	15296939	Tm1
chr3R	-	15290308	15290799	15290334	15290643	CG45218
chr3R	+	15290943	15304529	15291381	15303723	Tm1
chr3R	+	15290945	15308236	15291381	15308107	Tm1
chr3R	+	15290945	15308779	15291381	15308107	Tm1
chr3R	+	15310192	15314823	15312452	15314610	Tm2
chr3R	+	15310244	15315197	15312452	15313673	Tm2
chr3R	+	15310676	15315197	15312452	15314610	Tm2
chr3R	+	15312034	15314823	15312452	15314610	Tm2
chr3R	+	15312034	15315197	15312452	15314610	Tm2
chr3R	+	15312375	15314823	15312452	15314610	Tm2
chr3R	+	15316470	15318285	15316642	15318138	CG14866
chr3R	+	15316470	15318285	15316945	15318138	CG14866
chr3R	-	15318202	15320069	15318439	15319913	CG6276
chr3R	+	15320377	15320691	15320424	15320607	CG44040
chr3R	+	15320755	15324382	15321417	15324326	ear
chr3R	+	15320755	15324382	15321417	15324284	ear
chr3R	+	15320755	15325279	15321417	15324284	ear
chr3R	-	15325324	15328269	15325538	15328045	CG6236
chr3R	+	15328728	15330408	15328932	15330361	ea
chr3R	+	15328728	15330408	15329511	15330361	ea
chr3R	+	15330737	15331588	15330753	15331557	mRpL9
chr3R	-	15331583	15333133	15331703	15333028	FK506-bp1
chr3R	-	15337907	15343256	15338583	15342314	CG6218
chr3R	-	15338452	15343110	15338583	15342314	CG6218
chr3R	+	15340666	15342145	15340835	15342089	SerRS-m
chr3R	+	15340666	15343218	15340835	15342089	SerRS-m
chr3R	-	15343652	15346176	15344263	15345959	Surf4
chr3R	+	15346204	15348012	15346304	15347912	CG31301
chr3R	+	15348047	15350391	15349702	15350338	CG42727
chr3R	+	15348047	15350391	15348118	15349503	CG42726
chr3R	-	15350344	15350995	15350393	15350920	Trs33
chr3R	+	15351224	15353926	15351350	15353468	CG5038
chr3R	-	15353719	15356924	15354269	15356628	Atg4b
chr3R	+	15357228	15359263	15357317	15358811	CG5044
chr3R	-	15358480	15361657	15359282	15361577	ldlCp
chr3R	+	15361691	15362818	15361824	15362771	Trax
chr3R	+	15361691	15362850	15361824	15362771	Trax
chr3R	-	15362795	15363857	15363143	15363768	CG6171
chr3R	-	15362795	15363857	15362885	15363768	CG6171
chr3R	-	15363785	15366780	15364443	15366434	CG34404
chr3R	-	15363785	15366780	15364443	15366696	CG34404
chr3R	-	15363932	15367665	15364443	15367434	CG34404
chr3R	-	15367815	15369945	15367935	15369778	CG14868
chr3R	-	15370035	15372212	15371021	15371813	CG6136
chr3R	-	15370814	15372212	15371021	15371813	CG6136
chr3R	+	15371956	15374237	15372151	15373470	Ccm3
chr3R	+	15374634	15400011	15381184	15399135	Rbp
chr3R	+	15374634	15400011	15381184	15399895	Rbp
chr3R	+	15374634	15400011	15374861	15399895	Rbp
chr3R	+	15374634	15400011	15381184	15399895	Rbp
chr3R	+	15374634	15400011	15381184	15399135	Rbp
chr3R	+	15374634	15400011	15381184	15399895	Rbp
chr3R	+	15374634	15402543	15381184	15399895	Rbp
chr3R	+	15374634	15402543	15374861	15399895	Rbp
chr3R	-	15381406	15382951	15382098	15382869	h-cup
chr3R	-	15402597	15407070	15403028	15406931	CG6125
chr3R	-	15402806	15405505	15403028	15405497	CG6125
chr3R	-	15402806	15407070	15403028	15406931	CG6125
chr3R	+	15402981	15403707	15403707	15403707	CR46058
chr3R	+	15408422	15416128	15409124	15415552	Atx2
chr3R	+	15409450	15416472	15412238	15415018	Atx2
chr3R	+	15409450	15417277	15412238	15415552	Atx2
chr3R	+	15410891	15417277	15412238	15415552	Atx2
chr3R	-	15417319	15420374	15420374	15420374	CR45911
chr3R	-	15417319	15420710	15420710	15420710	CR45911
chr3R	-	15417407	15417475	15417475	15417475	mir-13b-1
chr3R	-	15417541	15417616	15417616	15417616	mir-13a
chr3R	-	15417743	15417845	15417845	15417845	mir-2c
chr3R	-	15421107	15426894	15422154	15425010	CG6118
chr3R	-	15421107	15434738	15422154	15434184	CG6118
chr3R	+	15439968	15442177	15440615	15441807	Act88F
chr3R	-	15442245	15461081	15443238	15449694	AdamTS-A
chr3R	-	15442245	15463509	15443238	15463096	AdamTS-A
chr3R	+	15481905	15482904	15482006	15482850	B9d1
chr3R	+	15483157	15484699	15483295	15484519	Rh6
chr3R	-	15484729	15485396	15484893	15485336	Trissin
chr3R	+	15486049	15493310	15486142	15492985	obe
chr3R	+	15494601	15495620	15494801	15495557	CG5213
chr3R	-	15507939	15508886	15508058	15508819	CG44014
chr3R	-	15508895	15509917	15509157	15509899	CG44013
chr3R	-	15509083	15509917	15509157	15509899	CG44013
chr3R	-	15530071	15531473	15530516	15531473	CG31296
chr3R	-	15530479	15531473	15530516	15531473	CG31296
chr3R	-	15532136	15537292	15532325	15537075	AOX1
chr3R	-	15537712	15542414	15537842	15542389	AOX2
chr3R	-	15542747	15547736	15542869	15547394	AOX3
chr3R	-	15542747	15548188	15542869	15547394	AOX3
chr3R	-	15548627	15552833	15548627	15552772	AOX4
chr3R	+	15635467	15636489	15635467	15636489	CG43335
chr3R	+	15637167	15638181	15637167	15638181	CG43336
chr3R	+	15666182	15688451	15671958	15687936	pxb
chr3R	+	15666182	15690513	15671958	15687936	pxb
chr3R	+	15667977	15668676	15668676	15668676	CR43849
chr3R	+	15693085	15694194	15693129	15694068	CG31446
chr3R	+	15695240	15696565	15695333	15696346	CG5399
chr3R	+	15695240	15697142	15695333	15696346	CG5399
chr3R	+	15697273	15697874	15697874	15697874	CR45635
chr3R	+	15698280	15698506	15698506	15698506	CR45636
chr3R	+	15704675	15708434	15704753	15707634	CG5404
chr3R	-	15715504	15716585	15715611	15716493	CG31294
chr3R	+	15731745	15732694	15731786	15732649	CG34274
chr3R	+	15744653	15746023	15744787	15745949	CG4520
chr3R	+	15744653	15746411	15744787	15745949	CG4520
chr3R	+	15763114	15763551	15763168	15763474	CG12784
chr3R	-	15766245	15767438	15766477	15767383	CG5623
chr3R	-	15774075	15774715	15774715	15774715	CR45206
chr3R	+	15774415	15777640	15774495	15777552	CG4525
chr3R	-	15774753	15775336	15775336	15775336	CR45207
chr3R	-	15774980	15775336	15775336	15775336	CR45207
chr3R	+	15779804	15781092	15779909	15780986	CG5614
chr3R	+	15786702	15788339	15786763	15788205	CG9590
chr3R	+	15788520	15789494	15788603	15789365	CG9589
chr3R	-	15789472	15792579	15789787	15792442	c(3)G
chr3R	-	15789495	15792579	15789787	15792442	c(3)G
chr3R	+	15792687	15793411	15792834	15793324	Acyp2
chr3R	+	15792687	15793487	15792834	15793324	Acyp2
chr3R	+	15793781	15801220	15794906	15801021	nsl1
chr3R	+	15793781	15801220	15794906	15798862	nsl1
chr3R	+	15793781	15801220	15794906	15801021	nsl1
chr3R	+	15793781	15801925	15794906	15801021	nsl1
chr3R	+	15793781	15801925	15794906	15798862	nsl1
chr3R	+	15793781	15801925	15794906	15798481	nsl1
chr3R	+	15793781	15801925	15794906	15801021	nsl1
chr3R	+	15793781	15802102	15794906	15801021	nsl1
chr3R	+	15802274	15803653	15802281	15803539	CG9593
chr3R	-	15802853	15803495	15803495	15803495	CR45891
chr3R	+	15804247	15824118	15819010	15822937	alpha-Man-IIb
chr3R	+	15810592	15824118	15819010	15822937	alpha-Man-IIb
chr3R	-	15811647	15811908	15811908	15811908	CR45211
chr3R	+	15812122	15824118	15819010	15822937	alpha-Man-IIb
chr3R	-	15823018	15832632	15824476	15832617	rec
chr3R	-	15824277	15832632	15824476	15832617	rec
chr3R	+	15825746	15830321	15826096	15830269	CG4576
chr3R	-	15832707	15833432	15832767	15833393	CG43318
chr3R	-	15833461	15834425	15833523	15834365	CG43317
chr3R	+	15834647	15835712	15834765	15835550	Arpc3A
chr3R	+	15834647	15836021	15834765	15835550	Arpc3A
chr3R	-	15836047	15837117	15836124	15837029	ND-23
chr3R	-	15836286	15836354	15836354	15836354	mir-4911
chr3R	+	15837418	15844415	15837482	15844106	spn-E
chr3R	-	15838145	15839515	15838320	15839412	Pbp45
chr3R	-	15844465	15853581	15844523	15853308	cv-d
chr3R	+	15846533	15848436	15846779	15848283	CG4546
chr3R	-	15853867	15857470	15854095	15856937	Hmt-1
chr3R	+	15860195	15861478	15860347	15861004	CG9632
chr3R	-	15889193	15896078	15889193	15890115	CG14877
chr3R	-	15896925	15901382	15897282	15897933	glob1
chr3R	-	15896925	15902502	15897282	15897933	glob1
chr3R	-	15896925	15904521	15897282	15897933	glob1
chr3R	-	15896930	15902502	15897729	15897933	glob1
chr3R	+	15908397	15910367	15908592	15909886	CG3303
chr3R	-	15910371	15916722	15910486	15916606	CG45105
chr3R	-	15910371	15916722	15910763	15916606	CG45105
chr3R	-	15910371	15916722	15910486	15916606	CG45105
chr3R	-	15910371	15916722	15912704	15916606	CG45105
chr3R	-	15910371	15916722	15912138	15916606	CG45105
chr3R	-	15910371	15918007	15913836	15917804	CG45105
chr3R	-	15910371	15918007	15910486	15917804	CG45105
chr3R	+	15920897	15932887	15929975	15932503	Fbxl7
chr3R	-	15922928	15924187	15924187	15924187	CR46028
chr3R	+	15925628	15927577	15926238	15926584	CG34276
chr3R	+	15926216	15926728	15926238	15926584	CG34276
chr3R	-	15932699	15933734	15932894	15933686	CG5478
chr3R	+	15933846	15934940	15934151	15934637	blp
chr3R	+	15933858	15934940	15934151	15934637	blp
chr3R	+	15935099	15962124	15936125	15957598	Sap47
chr3R	+	15935118	15960485	15936125	15957598	Sap47
chr3R	+	15935118	15962124	15936125	15959552	Sap47
chr3R	+	15935118	15962124	15936125	15956884	Sap47
chr3R	+	15935118	15962124	15936125	15959552	Sap47
chr3R	-	15950200	15951088	15950257	15950851	CG31088
chr3R	-	15962166	15963867	15962537	15963539	CG4287
chr3R	+	15963883	15964761	15964050	15964648	CG5516
chr3R	-	15964677	15965351	15964806	15965184	CG32856
chr3R	-	15964734	15965351	15964806	15965184	CG32856
chr3R	+	15965445	15968138	15965605	15967957	Rbf2
chr3R	-	15968133	15972913	15968385	15972812	mor
chr3R	+	15973297	15983451	15977232	15983325	Hel89B
chr3R	+	15976564	15983451	15977232	15983325	Hel89B
chr3R	+	15992433	16004081	15999380	16003503	srp
chr3R	+	15994139	16004081	15994225	16003503	srp
chr3R	-	16004320	16008073	16008073	16008073	CR42839
chr3R	-	16004619	16008073	16008073	16008073	CR42839
chr3R	+	16009104	16019133	16016227	16018753	GATAe
chr3R	+	16012273	16019133	16012738	16018753	GATAe
chr3R	+	16026078	16041796	16038715	16040312	pnr
chr3R	+	16026251	16040915	16038715	16040312	pnr
chr3R	+	16034585	16040915	16035079	16040312	pnr
chr3R	+	16034585	16041796	16035079	16040312	pnr
chr3R	+	16043497	16044832	16043616	16044717	CG10264
chr3R	-	16044746	16045971	16044858	16045909	CG10407
chr3R	-	16044746	16046130	16044858	16045909	CG10407
chr3R	-	16046346	16049421	16046579	16049320	IKKbeta
chr3R	-	16049030	16049421	16049421	16049421	CR45212
chr3R	+	16049669	16050693	16049787	16050582	CG5013
chr3R	+	16050800	16060675	16052144	16059819	msps
chr3R	+	16051877	16060675	16052144	16059819	msps
chr3R	-	16060588	16067594	16060686	16067512	CG10185
chr3R	-	16068522	16076164	16068598	16075641	Mhcl
chr3R	-	16068522	16098761	16069192	16097588	Mhcl
chr3R	-	16068522	16098761	16068598	16097588	Mhcl
chr3R	-	16069674	16072054	16069810	16071777	Mhcl
chr3R	-	16069674	16083070	16069810	16083046	Mhcl
chr3R	-	16069674	16094150	16069810	16093549	Mhcl
chr3R	-	16069674	16098761	16069810	16097588	Mhcl
chr3R	-	16078979	16080992	16079126	16080785	CG32855
chr3R	+	16083877	16087222	16085732	16087031	sxe2
chr3R	+	16085504	16087222	16085732	16087031	sxe2
chr3R	+	16099227	16104515	16100943	16103114	Akt1
chr3R	+	16099227	16104515	16101186	16103114	Akt1
chr3R	+	16099227	16105670	16101186	16103114	Akt1
chr3R	+	16100759	16104515	16101186	16103114	Akt1
chr3R	+	16128725	16145284	16139846	16144762	Sb
chr3R	-	16144400	16146855	16145830	16146574	CG5903
chr3R	-	16145305	16146855	16145830	16146574	CG5903
chr3R	-	16145684	16146742	16145830	16146574	CG5903
chr3R	+	16147028	16149389	16147641	16148766	CG5916
chr3R	+	16147028	16149636	16147641	16148766	CG5916
chr3R	-	16149368	16151312	16149787	16151220	Fer2
chr3R	+	16154981	16171766	16155516	16170244	CG6006
chr3R	+	16158160	16170810	16166549	16170244	CG6006
chr3R	+	16158160	16171766	16166549	16170244	CG6006
chr3R	-	16168347	16169154	16169154	16169154	CR43472
chr3R	+	16171990	16180475	16172156	16180256	CG8925
chr3R	+	16181019	16186235	16181174	16186114	CG8927
chr3R	+	16181019	16186235	16181174	16185830	CG8927
chr3R	-	16186155	16186897	16186251	16186777	Bin1
chr3R	-	16186155	16189564	16186251	16186777	Bin1
chr3R	+	16186998	16197584	16196036	16196915	sra
chr3R	+	16194577	16197584	16196036	16196915	sra
chr3R	-	16197999	16203083	16198207	16202833	CG6126
chr3R	+	16203370	16204256	16203434	16204214	CG31287
chr3R	+	16203370	16204961	16203434	16204214	CG31287
chr3R	-	16204193	16205250	16204313	16205236	mtSSB
chr3R	-	16208191	16208935	16208935	16208935	CR45639
chr3R	+	16208672	16209054	16209054	16209054	CR45640
chr3R	-	16209247	16209484	16209484	16209484	CR45638
chr3R	+	16209424	16209833	16209833	16209833	CR45637
chr3R	+	16213487	16213787	16213787	16213787	CR45642
chr3R	+	16214277	16214957	16214957	16214957	CR45641
chr3R	+	16214438	16214957	16214957	16214957	CR45641
chr3R	+	16223394	16223854	16223854	16223854	CR45643
chr3R	+	16223599	16223854	16223854	16223854	CR45643
chr3R	-	16261354	16264095	16261833	16263952	bor
chr3R	-	16261354	16264115	16261833	16263952	bor
chr3R	+	16264270	16266891	16264352	16266546	asun
chr3R	+	16267011	16268433	16267095	16268340	Mst89B
chr3R	-	16268328	16272415	16268462	16272334	Mat89Ba
chr3R	+	16272451	16302372	16275143	16302081	gish
chr3R	+	16272451	16302372	16275143	16301874	gish
chr3R	+	16273000	16297960	16275143	16297465	gish
chr3R	+	16273000	16302372	16275143	16301874	gish
chr3R	+	16273000	16304768	16275143	16301874	gish
chr3R	+	16280888	16302372	16289727	16301874	gish
chr3R	+	16280888	16302721	16289727	16301874	gish
chr3R	+	16289293	16302372	16289323	16301874	gish
chr3R	+	16305757	16308700	16306170	16308590	Zip89B
chr3R	-	16310541	16338543	16311180	16315131	Sulf1
chr3R	-	16310541	16339575	16311180	16315131	Sulf1
chr3R	+	16321837	16322189	16321929	16322130	CG44044
chr3R	+	16323414	16325128	16323462	16325053	CG6901
chr3R	+	16325491	16327331	16325572	16327218	CG17929
chr3R	+	16327848	16329622	16327942	16329572	CG17930
chr3R	-	16338942	16341988	16340653	16341891	SF2
chr3R	-	16340126	16341988	16340653	16341891	SF2
chr3R	+	16342317	16345829	16342393	16345404	pad
chr3R	-	16345824	16349226	16347092	16348884	CG14879
chr3R	-	16346132	16349226	16347092	16348884	CG14879
chr3R	+	16349403	16350801	16349510	16350583	Manf
chr3R	-	16350785	16357015	16351129	16352331	CG10311
chr3R	-	16350905	16357015	16351129	16352331	CG10311
chr3R	-	16357534	16359318	16358541	16359141	CG17931
chr3R	-	16357609	16359318	16358541	16359141	CG17931
chr3R	-	16358139	16359318	16358541	16359141	CG17931
chr3R	-	16358139	16359466	16358541	16359141	CG17931
chr3R	-	16358143	16360108	16359623	16360108	CG42446
chr3R	-	16360328	16368306	16360495	16365603	CG14880
chr3R	-	16368854	16370533	16369485	16370331	CG10317
chr3R	-	16369370	16370533	16369485	16370331	CG10317
chr3R	-	16371577	16372778	16372778	16372778	CR45193
chr3R	+	16406640	16407107	16407107	16407107	CR45630
chr3R	+	16428303	16428976	16428976	16428976	CR45631
chr3R	+	16430680	16432897	16430820	16432796	CG31279
chr3R	+	16430804	16432897	16430820	16432552	CG31279
chr3R	+	16430804	16432897	16430820	16432796	CG31279
chr3R	+	16432196	16432897	16432348	16432796	CG31279
chr3R	+	16432196	16432897	16432348	16432552	CG31279
chr3R	+	16432997	16434740	16433082	16434516	CG17565
chr3R	+	16434898	16436066	16434964	16436027	CG14881
chr3R	+	16434898	16436066	16434964	16435693	CG14881
chr3R	-	16436044	16436597	16436076	16436480	mRpS33
chr3R	-	16436879	16441661	16437022	16441418	ema
chr3R	-	16441842	16443007	16442071	16442917	CG14894
chr3R	-	16442005	16443007	16442071	16442917	CG14894
chr3R	+	16443206	16445010	16443287	16444702	CG14882
chr3R	+	16443243	16444804	16443287	16444702	CG14882
chr3R	-	16445006	16453821	16451200	16452910	Pak3
chr3R	-	16445006	16453821	16451158	16452910	Pak3
chr3R	-	16446745	16453821	16451200	16452910	Pak3
chr3R	+	16454491	16455797	16454566	16455750	CG10405
chr3R	+	16456051	16458233	16456410	16457663	CG14883
chr3R	-	16458279	16469663	16458598	16469407	CG42232
chr3R	+	16470098	16471406	16470178	16471274	CSN5
chr3R	+	16472600	16475477	16473369	16475373	Gyc89Da
chr3R	+	16472811	16475477	16473369	16475373	Gyc89Da
chr3R	-	16473228	16480850	16480850	16480850	CR46029
chr3R	+	16477109	16481070	16478826	16480836	Gyc89Db
chr3R	+	16481166	16481878	16481260	16481859	Dhfr
chr3R	+	16481233	16481878	16481260	16481859	Dhfr
chr3R	-	16481860	16482452	16481876	16482361	Sdhaf3
chr3R	-	16482693	16484223	16483028	16483954	Der-2
chr3R	-	16484565	16495422	16484698	16495360	Cad89D
chr3R	-	16497816	16498959	16497816	16498959	Gr89a
chr3R	-	16499057	16501050	16499194	16501003	Decay
chr3R	-	16526930	16527416	16527416	16527416	CR46030
chr3R	+	16571514	16573158	16571530	16573018	CG14891
chr3R	-	16573178	16573752	16573226	16573718	CG14903
chr3R	-	16574542	16583663	16575070	16579047	Scp2
chr3R	+	16594413	16597241	16595097	16597054	CG14892
chr3R	-	16597072	16604861	16597299	16604324	CG10345
chr3R	+	16609219	16611325	16610778	16611140	NPF
chr3R	+	16609757	16611325	16610778	16611140	NPF
chr3R	-	16611418	16613400	16611549	16613200	CG12783
chr3R	-	16613397	16614391	16613455	16614348	CG10340
chr3R	+	16615308	16617154	16615408	16617080	CG17562
chr3R	+	16617949	16619878	16617980	16619697	CG17560
chr3R	+	16618765	16618882	16618882	16618882	mir-2494
chr3R	+	16620777	16622702	16620828	16622598	CG14893
chr3R	-	16622734	16624717	16622875	16624620	CG14905
chr3R	+	16625237	16638048	16626111	16637191	Fas1
chr3R	+	16625237	16639771	16626111	16638627	Fas1
chr3R	+	16625237	16639771	16626111	16637191	Fas1
chr3R	+	16625290	16638048	16626111	16637191	Fas1
chr3R	+	16625290	16639771	16626111	16638627	Fas1
chr3R	+	16640204	16642773	16640327	16642220	nonA-l
chr3R	+	16640204	16643112	16640327	16642220	nonA-l
chr3R	+	16643604	16645171	16643884	16644751	CG10326
chr3R	+	16643720	16645171	16643884	16644751	CG10326
chr3R	+	16647604	16649978	16647895	16649739	Cctgamma
chr3R	-	16649980	16651157	16650045	16651125	CG14906
chr3R	-	16651216	16652319	16651554	16652259	CG14907
chr3R	-	16652445	16655662	16652691	16655506	modSP
chr3R	-	16656622	16734426	16658771	16733463	Ubx
chr3R	-	16657147	16734426	16658771	16733463	Ubx
chr3R	-	16657760	16734426	16658771	16733463	Ubx
chr3R	-	16658042	16734426	16658771	16733463	Ubx
chr3R	-	16742124	16773189	16773189	16773189	bxd
chr3R	-	16743910	16746386	16746386	16746386	bxd
chr3R	-	16743910	16752209	16752209	16752209	bxd
chr3R	-	16743910	16773189	16773189	16773189	bxd
chr3R	-	16750740	16751334	16750967	16751273	CG31275
chr3R	+	16783496	16784672	16784672	16784672	CR44945
chr3R	+	16788310	16790021	16788347	16789871	Glut3
chr3R	+	16800599	16801203	16801203	16801203	CR45750
chr3R	+	16801298	16801877	16801877	16801877	CR45751
chr3R	-	16807213	16830049	16809686	16827223	abd-A
chr3R	-	16807626	16828105	16809686	16828003	abd-A
chr3R	-	16807626	16829752	16809686	16827223	abd-A
chr3R	-	16831115	16848669	16848669	16848669	iab-8
chr3R	-	16831115	16848714	16848714	16848714	iab-8
chr3R	-	16831115	16891963	16891963	16891963	iab-8
chr3R	-	16831115	16892098	16892098	16892098	iab-8
chr3R	-	16831115	16896293	16896293	16896293	iab-8
chr3R	-	16831115	16899832	16899832	16899832	iab-8
chr3R	+	16850003	16856191	16856191	16856191	iab-4
chr3R	+	16850003	16856497	16856497	16856497	iab-4
chr3R	+	16850237	16856497	16856497	16856497	iab-4
chr3R	+	16856274	16856342	16856342	16856342	mir-iab-4
chr3R	-	16856274	16856342	16856342	16856342	mir-iab-8
chr3R	+	16892409	16897861	16897861	16897861	CR43617
chr3R	-	16927211	16934242	16929388	16933031	Abd-B
chr3R	-	16927211	16944273	16929388	16931605	Abd-B
chr3R	-	16927211	16972236	16929388	16931605	Abd-B
chr3R	-	16927666	16934242	16929388	16933031	Abd-B
chr3R	-	16927666	16944273	16929340	16931605	Abd-B
chr3R	-	16927666	16944273	16929229	16931605	Abd-B
chr3R	-	16927666	16944273	16929388	16931605	Abd-B
chr3R	-	16927666	16960281	16929388	16931605	Abd-B
chr3R	-	16927666	16963641	16929388	16931605	Abd-B
chr3R	-	16927666	16968574	16929388	16931605	Abd-B
chr3R	+	16951906	16953770	16953770	16953770	CR46267
chr3R	+	16975203	16975697	16975217	16975484	VhaM9.7-d
chr3R	-	16975884	16977795	16975902	16977619	Actn3
chr3R	-	16978438	16982035	16978516	16981689	AhcyL2
chr3R	-	16978438	16982158	16978546	16981689	AhcyL2
chr3R	-	16983509	16986245	16983823	16984583	CG18622
chr3R	-	16983509	16986850	16983823	16984583	CG18622
chr3R	-	16983509	16987732	16983823	16984583	CG18622
chr3R	-	16988589	16988884	16988884	16988884	CR45592
chr3R	+	16988813	16990321	16988924	16989885	MESK4
chr3R	+	16988813	16990419	16988924	16989885	MESK4
chr3R	-	16990333	16991878	16990589	16991767	CG3678
chr3R	-	16990461	16991878	16990589	16991767	CG3678
chr3R	+	16991977	16992976	16992976	16992976	CR45221
chr3R	-	16992777	16994041	16994041	16994041	CR45213
chr3R	+	16993015	16994532	16993136	16994097	CG31274
chr3R	-	16994541	16996071	16994810	16995959	CG17556
chr3R	-	16994682	16996071	16994810	16995959	CG17556
chr3R	+	16996445	16999449	16996588	16999272	CG3534
chr3R	-	16999383	17002355	16999490	17002259	CG16941
chr3R	+	17002874	17007159	17003075	17007113	Irc
chr3R	+	17002874	17007208	17003075	17007113	Irc
chr3R	+	17008268	17012533	17009410	17012412	CG8907
chr3R	+	17008829	17012533	17008869	17012412	CG8907
chr3R	+	17014575	17027987	17025405	17027901	Pxd
chr3R	+	17016504	17027987	17025405	17027901	Pxd
chr3R	-	17018779	17021120	17019548	17020994	AdSL
chr3R	+	17028692	17030701	17028705	17030664	CG5225
chr3R	+	17031801	17033515	17031816	17033247	CG31268
chr3R	+	17031801	17033515	17031816	17032441	CG31268
chr3R	-	17033587	17036045	17033824	17036018	CG4009
chr3R	-	17033715	17036045	17033824	17036018	CG4009
chr3R	+	17040681	17041895	17040846	17041867	CG5220
chr3R	-	17041895	17043136	17042037	17043062	CG3995
chr3R	+	17043563	17047668	17043649	17047129	Patr-1
chr3R	+	17043563	17048421	17043649	17047129	Patr-1
chr3R	+	17054006	17070408	17057710	17069135	Dad
chr3R	+	17054896	17070408	17057710	17069135	Dad
chr3R	-	17070522	17072675	17070599	17072603	Ns1
chr3R	+	17072731	17073795	17072797	17073735	mRpS11
chr3R	-	17073941	17078102	17074337	17077905	Keap1
chr3R	-	17073941	17079945	17074337	17076885	Keap1
chr3R	+	17080243	17084781	17082696	17084409	kuk
chr3R	+	17081945	17084781	17082696	17084409	kuk
chr3R	+	17082387	17084781	17082696	17084409	kuk
chr3R	+	17085512	17087988	17085797	17087726	GckIII
chr3R	+	17088279	17091938	17088401	17091398	cal1
chr3R	-	17091532	17095547	17092039	17094738	cher
chr3R	-	17091532	17098807	17092039	17098269	cher
chr3R	-	17091532	17098807	17092039	17098083	cher
chr3R	-	17091532	17098807	17092039	17094738	cher
chr3R	-	17091532	17119082	17092039	17117226	cher
chr3R	-	17091532	17122682	17092039	17122412	cher
chr3R	-	17091532	17125389	17092039	17117226	cher
chr3R	+	17120464	17120808	17120478	17120754	CG34278
chr3R	+	17121576	17121832	17121592	17121778	CG42779
chr3R	+	17121576	17122087	17121592	17121778	CG42779
chr3R	+	17124476	17124786	17124488	17124758	CG45079
chr3R	-	17126087	17126938	17126126	17126930	CG17477
chr3R	-	17126983	17127862	17127862	17127862	CR44238
chr3R	+	17127125	17128201	17127130	17128091	CG31269
chr3R	+	17128211	17129120	17128245	17129046	CG31265
chr3R	-	17129338	17130426	17129516	17130383	CG17475
chr3R	-	17129414	17130426	17129516	17130383	CG17475
chr3R	-	17131210	17132198	17131295	17132156	CG4053
chr3R	+	17132661	17133719	17132684	17133598	CG31266
chr3R	+	17134196	17135283	17134219	17135213	CG31267
chr3R	+	17136110	17137195	17136204	17137023	CG5246
chr3R	+	17137892	17138865	17137910	17138791	CG5255
chr3R	+	17138998	17141168	17139106	17141038	CG5265
chr3R	-	17141207	17142404	17141314	17142312	TwdlW
chr3R	-	17144474	17149412	17145639	17148894	m-cup
chr3R	-	17145451	17149412	17145639	17148894	m-cup
chr3R	+	17149666	17150455	17149770	17150370	Det
chr3R	+	17150586	17151630	17150655	17151559	CG5285
chr3R	+	17151860	17153107	17151973	17152456	CG5292
chr3R	+	17151860	17153771	17151973	17152456	CG5292
chr3R	-	17217115	17219884	17219051	17219432	CG31262
chr3R	-	17217115	17219884	17218921	17219432	CG31262
chr3R	-	17217115	17219884	17217237	17219432	CG31262
chr3R	-	17217115	17223074	17217237	17219432	CG31262
chr3R	-	17232252	17247877	17232759	17247538	beat-IIb
chr3R	-	17232252	17265049	17232759	17247538	beat-IIb
chr3R	-	17253580	17254129	17253873	17254071	CG44259
chr3R	+	17265277	17265821	17265475	17265622	CG44257
chr3R	-	17270289	17271027	17271027	17271027	CR44258
chr3R	+	17283794	17284511	17283813	17284491	CG31418
chr3R	+	17284647	17285421	17284666	17285383	CG31419
chr3R	-	17286241	17287238	17287238	17287238	CR43489
chr3R	+	17287787	17288818	17288818	17288818	CR43490
chr3R	-	17320003	17346333	17320785	17345582	beat-IIa
chr3R	-	17320003	17366119	17320785	17345582	beat-IIa
chr3R	-	17371270	17371757	17371757	17371757	CR44256
chr3R	-	17374832	17391337	17375643	17391162	Brf
chr3R	-	17375545	17391337	17375643	17391162	Brf
chr3R	+	17379943	17390265	17384651	17388980	lute
chr3R	-	17382128	17382767	17382767	17382767	CR43196
chr3R	+	17385890	17390265	17386108	17388980	lute
chr3R	+	17385890	17390265	17386108	17389154	lute
chr3R	-	17391501	17392173	17392173	17392173	CR44160
chr3R	+	17391593	17393020	17391928	17392909	sds22
chr3R	-	17393271	17394309	17393522	17394259	CREG
chr3R	-	17393271	17394640	17393490	17394259	CREG
chr3R	-	17393277	17394309	17393490	17394259	CREG
chr3R	-	17395198	17401454	17397335	17399499	Sur-8
chr3R	-	17395198	17402515	17397176	17399499	Sur-8
chr3R	-	17395198	17402515	17397335	17399499	Sur-8
chr3R	-	17396665	17401454	17397335	17399499	Sur-8
chr3R	-	17402361	17403288	17402666	17403205	CG34279
chr3R	-	17403271	17403718	17403381	17403701	CG34280
chr3R	-	17404486	17405109	17404534	17405105	CG42823
chr3R	-	17406047	17406511	17406070	17406511	CG42824
chr3R	+	17406677	17407534	17407120	17407345	CG42798
chr3R	+	17406983	17407534	17407000	17407345	CG42798
