chrom	start	end	length
chr3R	26331372	26331373	2165
chr3R	26333106	26333107	588
chr3R	26333925	26333926	452
chr3R	26336982	26336983	629
chr3R	26338108	26338109	562
chr3R	26339156	26339157	683
chr3R	26340682	26340683	376
chr3R	26341317	26341318	246
chr3R	26343021	26343022	992
chr3R	26346864	26346865	718
chr3R	26347823	26347824	775
chr3R	26348799	26348800	658
chr3R	26349638	26349639	397
chr3R	26350624	26350625	967
chr3R	26351628	26351629	596
chr3R	26352305	26352306	265
chr3R	26353463	26353464	603
chr3R	26354371	26354372	460
chr3R	26356510	26356511	551
chr3R	26357268	26357269	344
chr3R	26359522	26359523	242
chr3R	26360848	26360849	631
chr3R	26443253	26443254	435
chr3R	26444034	26444035	670
chr3R	26445640	26445641	2042
chr3R	26447719	26447720	507
chr3R	26473995	26473996	1936
chr3R	26476650	26476651	2370
chr3R	26479939	26479940	2134
chr3R	26482091	26482092	1098
chr3R	26483358	26483359	430
chr3R	26484278	26484279	550
chr3R	26485067	26485068	485
chr3R	26488366	26488367	4810
chr3R	26491796	26491797	606
chr3R	26492608	26492609	543
chr3R	26493539	26493540	726
chr3R	26496156	26496157	1408
chr3R	26497968	26497969	647
chr3R	26499302	26499303	478
chr3R	26501166	26501167	1889
chr3R	26503177	26503178	1667
chr3R	26505448	26505449	452
chr3R	26507877	26507878	1667
chr3R	26529658	26529659	4167
chr3R	26532382	26532383	536
chr3R	26547020	26547021	2962
chr3R	26549607	26549608	1313
chr3R	26551131	26551132	666
chr3R	26552798	26552799	2138
chr3R	26555504	26555505	2850
chr3R	26557910	26557911	1075
chr3R	26569709	26569710	923
chr3R	26572040	26572041	2449
chr3R	26574675	26574676	2258
chr3R	26597079	26597080	358
chr3R	26598202	26598203	1377
chr3R	26601256	26601257	3688
chr3R	26646890	26646891	1222
chr3R	26650226	26650227	4954
chr3R	26661539	26661540	5382
chr3R	26665360	26665361	390
chr3R	26667421	26667422	2503
chr3R	26669835	26669836	1856
chr3R	26672016	26672017	603
chr3R	26673168	26673169	769
chr3R	26674828	26674829	1212
chr3R	26676441	26676442	1389
chr3R	26678000	26678001	985
chr3R	26679830	26679831	1892
chr3R	26681130	26681131	245
chr3R	26699309	26699310	1319
chr3R	26702515	26702516	4668
chr3R	26705619	26705620	942
chr3R	26707381	26707382	1202
chr3R	26708391	26708392	273
chr3R	26711600	26711601	3179
chr3R	26802608	26802609	483
chr3R	26809967	26809968	4789
chr3R	26813097	26813098	928
chr3R	26814188	26814189	242
chr3R	26814698	26814699	281
chr3R	26815335	26815336	459
chr3R	26816250	26816251	400
chr3R	26817624	26817625	1738
chr3R	26820366	26820367	3052
chr3R	26822884	26822885	968
chr3R	26824345	26824346	1202
chr3R	26826020	26826021	1410
chr3R	26827240	26827241	591
chr3R	26832348	26832349	6965
chr3R	26836273	26836274	286
chr3R	26836952	26836953	658
chr3R	26838879	26838880	2310
chr3R	26840863	26840864	845
chr3R	26846385	26846386	695
chr3R	26850552	26850553	1355
chr3R	26893484	26893485	11989
chr3R	26900867	26900868	2333
chr3R	26903286	26903287	1694
chr3R	26906316	26906317	3851
chr3R	26920137	26920138	2610
chr3R	26925373	26925374	7039
chr3R	26934338	26934339	10118
chr3R	26940832	26940833	1853
chr3R	26952122	26952123	289
chr3R	26962548	26962549	346
chr3R	26982813	26982814	1987
chr3R	27027550	27027551	424
chr3R	27029714	27029715	2789
chr3R	27031511	27031512	362
chr3R	27033521	27033522	3035
chr3R	27038089	27038090	5499
chr3R	27042223	27042224	2140
chr3R	27044354	27044355	1145
chr3R	27046132	27046133	301
chr3R	27047205	27047206	942
chr3R	27052181	27052182	664
chr3R	27053238	27053239	456
chr3R	27054859	27054860	1861
chr3R	27067310	27067311	1341
chr3R	27068906	27068907	1269
chr3R	27081064	27081065	561
chr3R	27085337	27085338	678
chr3R	27132161	27132162	10448
chr3R	27138639	27138640	1909
chr3R	27140499	27140500	563
chr3R	27148532	27148533	1041
chr3R	27154221	27154222	610
chr3R	27174221	27174222	673
chr3R	27178571	27178572	6603
chr3R	27182520	27182521	376
chr3R	27183760	27183761	1560
chr3R	27185851	27185852	2183
chr3R	27189482	27189483	2288
chr3R	27191858	27191859	400
chr3R	27268298	27268299	595
chr3R	27269670	27269671	1601
chr3R	27271956	27271957	482
chr3R	27297303	27297304	2220
chr3R	27301554	27301555	5655
chr3R	27304855	27304856	412
chr3R	27306585	27306586	1258
chr3R	27307783	27307784	404
chr3R	27308657	27308658	755
chr3R	27310941	27310942	1373
chr3R	27312944	27312945	1013
chr3R	27314436	27314437	1458
chr3R	27321280	27321281	322
chr3R	27341643	27341644	384
chr3R	27342628	27342629	367
chr3R	27351665	27351666	246
chr3R	27352884	27352885	635
chr3R	27353938	27353939	267
chr3R	27355797	27355798	2738
chr3R	27358242	27358243	562
chr3R	27363367	27363368	4816
chr3R	27367767	27367768	504
chr3R	27376988	27376989	400
chr3R	27378866	27378867	2617
chr3R	27381294	27381295	1230
chr3R	27382991	27382992	597
chr3R	27384048	27384049	656
chr3R	27386662	27386663	897
chr3R	27389420	27389421	4039
chr3R	27394353	27394354	4133
chr3R	27397217	27397218	1185
chr3R	27398876	27398877	1621
chr3R	27400177	27400178	572
chr3R	27400862	27400863	225
chr3R	27401535	27401536	525
chr3R	27402895	27402896	1166
chr3R	27404021	27404022	416
chr3R	27405328	27405329	407
chr3R	27407170	27407171	2609
chr3R	27409300	27409301	541
chr3R	27410460	27410461	893
chr3R	27415092	27415093	1074
chr3R	27416271	27416272	521
chr3R	27417542	27417543	1450
chr3R	27422332	27422333	6478
chr3R	27427094	27427095	1839
chr3R	27428624	27428625	324
chr3R	27431729	27431730	3099
chr3R	27434844	27434845	2516
chr3R	27549560	27549561	850
chr3R	27551536	27551537	1269
chr3R	27553210	27553211	1400
chr3R	27554412	27554413	449
chr3R	27568833	27568834	2702
chr3R	27571081	27571082	918
chr3R	27573736	27573737	3904
chr3R	27576691	27576692	371
chr3R	27578169	27578170	1862
chr3R	27579962	27579963	1227
chr3R	27600285	27600286	3542
chr3R	27603063	27603064	1462
chr3R	27614513	27614514	258
chr3R	27615375	27615376	981
chr3R	27618534	27618535	4318
chr3R	27629340	27629341	816
chr3R	27630641	27630642	398
chr3R	27632901	27632902	1902
chr3R	27698654	27698655	403
chr3R	27773618	27773619	3878
chr3R	27776370	27776371	711
chr3R	27777138	27777139	277
chr3R	27780610	27780611	6042
chr3R	27784422	27784423	932
chr3R	27786570	27786571	2798
chr3R	27788659	27788660	860
chr3R	27790714	27790715	2315
chr3R	27796229	27796230	2774
chr3R	27799738	27799739	1168
chr3R	27801220	27801221	301
chr3R	27801892	27801893	225
chr3R	27806329	27806330	3388
chr3R	27810088	27810089	1585
chr3R	27812154	27812155	975
chr3R	27813634	27813635	753
chr3R	27814622	27814623	362
chr3R	27816315	27816316	1225
chr3R	27818147	27818148	409
chr3R	27821325	27821326	2808
chr3R	27823504	27823505	1051
chr3R	27825902	27825903	2625
chr3R	27827844	27827845	415
chr3R	27830497	27830498	4282
chr3R	27834067	27834068	2351
chr3R	27836071	27836072	1235
chr3R	27838298	27838299	1168
chr3R	27840199	27840200	1369
chr3R	27841382	27841383	392
chr3R	27842130	27842131	576
chr3R	27844233	27844234	1697
chr3R	27850925	27850926	822
chr3R	27852597	27852598	1511
chr3R	27853964	27853965	482
chr3R	27854787	27854788	252
chr3R	27856131	27856132	1741
chr3R	27859121	27859122	1755
chr3R	27861225	27861226	1841
chr3R	27862834	27862835	334
chr3R	27869394	27869395	1834
chr3R	27883859	27883860	846
chr3R	27885893	27885894	2527
chr3R	27888784	27888785	780
chr3R	27890549	27890550	1937
chr3R	27892958	27892959	2241
chr3R	27895251	27895252	1552
chr3R	27896866	27896867	640
chr3R	27898118	27898119	505
chr3R	27899349	27899350	834
chr3R	27901817	27901818	2939
chr3R	27903702	27903703	387
chr3R	27944991	27944992	3011
chr3R	27972971	27972972	513
chr3R	27974093	27974094	1080
chr3R	27975200	27975201	308
chr3R	27976153	27976154	557
chr3R	27977756	27977757	279
chr3R	27980805	27980806	2781
chr3R	27982684	27982685	506
chr3R	27984695	27984696	2349
chr3R	28035142	28035143	2270
chr3R	28037349	28037350	1333
chr3R	28038949	28038950	1014
chr3R	28040967	28040968	2272
chr3R	28043466	28043467	641
chr3R	28045316	28045317	1439
chr3R	28050207	28050208	707
chr3R	28051088	28051089	281
chr3R	28053459	28053460	877
chr3R	28055936	28055937	2364
chr3R	28059013	28059014	3373
chr3R	28061298	28061299	650
chr3R	28062929	28062930	616
chr3R	28065987	28065988	5012
chr3R	28074420	28074421	586
chr3R	28075818	28075819	498
chr3R	28077894	28077895	2741
chr3R	28079783	28079784	309
chr3R	28082115	28082116	3887
chr3R	28089058	28089059	239
chr3R	28147900	28147901	337
chr3R	28148603	28148604	441
chr3R	28156955	28156956	218
chr3R	28157928	28157929	564
chr3R	28159711	28159712	2397
chr3R	28161987	28161988	241
chr3R	28162791	28162792	943
chr3R	28165914	28165915	4841
chr3R	28170542	28170543	3786
chr3R	28173370	28173371	837
chr3R	28181808	28181809	457
chr3R	28182902	28182903	798
chr3R	28184365	28184366	1389
chr3R	28187727	28187728	1492
chr3R	28190255	28190256	1105
chr3R	28192423	28192424	2124
chr3R	28194324	28194325	646
chr3R	28195660	28195661	1224
chr3R	28198168	28198169	2518
chr3R	28201774	28201775	4142
chr3R	28204604	28204605	919
chr3R	28206020	28206021	279
chr3R	28209477	28209478	3577
chr3R	28213493	28213494	2781
chr3R	28215779	28215780	1229
chr3R	28217233	28217234	987
chr3R	28218814	28218815	389
chr3R	28220941	28220942	2553
chr3R	28222835	28222836	670
chr3R	28226670	28226671	6401
chr3R	28231100	28231101	1248
chr3R	28232393	28232394	711
chr3R	28233873	28233874	553
chr3R	28234946	28234947	262
chr3R	28236072	28236073	1103
chr3R	28319780	28319781	948
chr3R	28321647	28321648	1799
chr3R	28420019	28420020	1646
chr3R	28422383	28422384	2532
chr3R	28434665	28434666	7379
chr3R	28439083	28439084	804
chr3R	28440179	28440180	424
chr3R	28441451	28441452	1276
chr3R	28443924	28443925	3145
chr3R	28448559	28448560	5238
chr3R	28452208	28452209	1271
chr3R	28453224	28453225	299
chr3R	28453816	28453817	413
chr3R	28454776	28454777	1072
chr3R	28456033	28456034	283
chr3R	28457527	28457528	1571
chr3R	28459499	28459500	697
chr3R	28462556	28462557	329
chr3R	28464580	28464581	993
chr3R	28467614	28467615	863
chr3R	28469500	28469501	620
chr3R	28470394	28470395	395
chr3R	28472027	28472028	495
chr3R	28490908	28490909	523
chr3R	28493652	28493653	952
chr3R	28494890	28494891	699
chr3R	28496181	28496182	505
chr3R	28497656	28497657	519
chr3R	28498288	28498289	279
chr3R	28498907	28498908	420
chr3R	28499606	28499607	466
chr3R	28501023	28501024	1605
chr3R	28504303	28504304	272
chr3R	28505179	28505180	813
chr3R	28530310	28530311	650
chr3R	28534705	28534706	7243
chr3R	28610965	28610966	627
chr3R	28615722	28615723	7984
chr3R	28620687	28620688	1462
chr3R	28624589	28624590	5767
chr3R	28686854	28686855	551
chr3R	28688618	28688619	1051
chr3R	28693083	28693084	1357
chr3R	28698718	28698719	924
chr3R	28702533	28702534	2766
chr3R	28705593	28705594	2435
chr3R	28708691	28708692	2494
chr3R	28712174	28712175	2419
chr3R	28716472	28716473	5221
chr3R	28719655	28719656	407
chr3R	28721035	28721036	1946
chr3R	28723628	28723629	2570
chr3R	28726240	28726241	1620
chr3R	28729212	28729213	1810
chr3R	28731703	28731704	1491
chr3R	28739559	28739560	287
chr3R	28741223	28741224	1350
chr3R	28742661	28742662	1011
chr3R	28750535	28750536	438
chr3R	28814531	28814532	706
chr3R	28835180	28835181	3697
chr3R	28838674	28838675	2802
chr3R	28863830	28863831	576
chr3R	28897809	28897810	8370
chr3R	28916201	28916202	319
chr3R	28917695	28917696	1989
chr3R	28919187	28919188	511
chr3R	28928504	28928505	560
chr3R	28929911	28929912	1650
chr3R	28932092	28932093	1642
chr3R	28933719	28933720	1162
chr3R	28935452	28935453	1160
chr3R	28937131	28937132	549
chr3R	28939237	28939238	3237
chr3R	28942631	28942632	1263
chr3R	28944139	28944140	290
chr3R	28944705	28944706	371
chr3R	28945681	28945682	1048
chr3R	28947635	28947636	1178
chr3R	28949308	28949309	1669
chr3R	28951210	28951211	1125
chr3R	28952816	28952817	1035
chr3R	28954516	28954517	1712
chr3R	28956194	28956195	921
chr3R	28958088	28958089	2014
chr3R	28960020	28960021	1144
chr3R	28961859	28961860	1891
chr3R	28963753	28963754	1415
chr3R	28965184	28965185	837
chr3R	28967760	28967761	1670
chr3R	28999326	28999327	1979
chr3R	29000871	29000872	686
chr3R	29002474	29002475	1472
chr3R	29011272	29011273	2366
chr3R	29013956	29013957	550
chr3R	29015032	29015033	529
chr3R	29016280	29016281	1085
chr3R	29035837	29035838	689
chr3R	29041146	29041147	522
chr3R	29043664	29043665	2775
chr3R	29061994	29061995	593
chr3R	29070608	29070609	8870
chr3R	29075979	29075980	970
chr3R	29078176	29078177	2705
chr3R	29083134	29083135	4943
chr3R	29086265	29086266	794
chr3R	29160399	29160400	1393
chr3R	29167980	29167981	1101
chr3R	29172470	29172471	319
chr3R	29178054	29178055	788
chr3R	29180901	29180902	4027
chr3R	29184182	29184183	1833
chr3R	29234376	29234377	243
chr3R	29383485	29383486	696
chr3R	29385460	29385461	2661
chr3R	29387720	29387721	681
chr3R	29389810	29389811	2697
chr3R	29391687	29391688	385
chr3R	29394846	29394847	5217
chr3R	29398376	29398377	991
chr3R	29399628	29399629	560
chr3R	29401200	29401201	555
chr3R	29401936	29401937	364
chr3R	29403346	29403347	963
chr3R	29405385	29405386	2432
chr3R	29408234	29408235	588
chr3R	29409292	29409293	973
chr3R	29410471	29410472	976
chr3R	29412076	29412077	1536
chr3R	29415021	29415022	3551
chr3R	29418351	29418352	2562
chr3R	29421578	29421579	3172
chr3R	29423609	29423610	394
chr3R	29424945	29424946	421
chr3R	29427021	29427022	1707
chr3R	29429126	29429127	285
chr3R	29429868	29429869	235
chr3R	29430804	29430805	974
chr3R	29431699	29431700	304
chr3R	29432549	29432550	964
chr3R	29434086	29434087	710
chr3R	29436296	29436297	995
chr3R	29438995	29438996	1962
chr3R	29441018	29441019	1087
chr3R	29442583	29442584	422
chr3R	29445179	29445180	1932
chr3R	29447917	29447918	1374
chr3R	29451697	29451698	1614
chr3R	29453406	29453407	1317
chr3R	29455172	29455173	966
chr3R	29465175	29465176	833
chr3R	29466693	29466694	1326
chr3R	29468058	29468059	858
chr3R	29471628	29471629	4797
chr3R	29476009	29476010	2438
chr3R	29480737	29480738	1066
chr3R	29482037	29482038	750
chr3R	29501314	29501315	806
chr3R	29502447	29502448	487
chr3R	29559896	29559897	3471
chr3R	29563298	29563299	2783
chr3R	29594715	29594716	2152
chr3R	29596664	29596665	1331
chr3R	29613316	29613317	403
chr3R	29614425	29614426	884
chr3R	29632135	29632136	1240
chr3R	29633173	29633174	342
chr3R	29635749	29635750	787
chr3R	29636800	29636801	643
chr3R	29638257	29638258	387
chr3R	29641331	29641332	1585
chr3R	29643495	29643496	227
chr3R	29644768	29644769	834
chr3R	29646556	29646557	587
chr3R	29647707	29647708	268
chr3R	29648764	29648765	247
chr3R	29649422	29649423	425
chr3R	29650613	29650614	264
chr3R	29652403	29652404	231
chr3R	29657359	29657360	1612
chr3R	29659058	29659059	303
chr3R	29677273	29677274	261
chr3R	29678713	29678714	1151
chr3R	29695428	29695429	492
chr3R	29730480	29730481	6404
chr3R	29743497	29743498	1237
chr3R	29756771	29756772	410
chr3R	29767205	29767206	720
chr3R	29768666	29768667	957
chr3R	29769648	29769649	236
chr3R	29872113	29872114	913
chr3R	29873360	29873361	422
chr3R	29881759	29881760	1074
chr3R	29901331	29901332	2745
chr3R	29910596	29910597	988
chr3R	29943588	29943589	4446
chr3R	30002294	30002295	926
chr3R	30013364	30013365	1257
chr3R	30024349	30024350	975
chr3R	30032977	30032978	963
chr3R	30067693	30067694	4063
chr3R	30072251	30072252	4092
chr3R	30076049	30076050	2857
chr3R	30081543	30081544	6744
chr3R	30087428	30087429	2639
chr3R	30112313	30112314	1079
chr3R	30114531	30114532	2571
chr3R	30116763	30116764	792
chr3R	30144515	30144516	752
chr3R	30147084	30147085	3558
chr3R	30169151	30169152	721
chr3R	30199143	30199144	2274
chr3R	30296064	30296065	422
chr3R	30297099	30297100	866
chr3R	30298777	30298778	1871
chr3R	30314512	30314513	5791
chr3R	30331847	30331848	13865
chr3R	30341151	30341152	2612
chr3R	30344109	30344110	2889
chr3R	30364559	30364560	3868
chr3R	30367848	30367849	2071
chr3R	30369427	30369428	623
chr3R	30370437	30370438	967
chr3R	30542283	30542284	866
chr3R	30543407	30543408	793
chr3R	30544804	30544805	1444
chr3R	30551300	30551301	1037
chr3R	30558865	30558866	1125
chr3R	30577690	30577691	869
chr3R	30769321	30769322	2341
chr3R	30771426	30771427	335
chr3R	30773637	30773638	3417
chr3R	30776731	30776732	1945
chr3R	30779510	30779511	450
chr3R	30784850	30784851	595
chr3R	30829226	30829227	823
chr3R	30831032	30831033	1699
chr3R	30836839	30836840	8538
chr3R	30914365	30914366	585
chr3R	30915440	30915441	779
chr3R	30917282	30917283	2442
chr3R	30919865	30919866	978
chr3R	30970576	30970577	1784
chr3R	30972389	30972390	404
chr3R	30973789	30973790	1379
chr3R	30974874	30974875	373
chr3R	30976031	30976032	647
chr3R	30978191	30978192	484
chr3R	30979067	30979068	213
chr3R	30980235	30980236	1469
chr3R	30981864	30981865	1026
chr3R	30983179	30983180	557
chr3R	30996894	30996895	641
chr3R	30999042	30999043	2963
chr3R	31000934	31000935	381
chr3R	31005584	31005585	8201
chr3R	31010144	31010145	403
chr3R	31011984	31011985	287
chr3R	31012876	31012877	515
chr3R	31014708	31014709	383
chr3R	31015545	31015546	251
chr3R	31042187	31042188	1899
chr3R	31057969	31057970	3059
chr3R	31072164	31072165	4184
chr3R	31092326	31092327	1831
chr3R	31128827	31128828	692
chr3R	31136582	31136583	1202
chr3R	31137673	31137674	271
chr3R	31140597	31140598	4954
chr3R	31144081	31144082	1416
chr3R	31145486	31145487	833
chr3R	31146489	31146490	304
chr3R	31147469	31147470	577
chr3R	31148456	31148457	867
chr3R	31149296	31149297	318
chr3R	31150766	31150767	712
chr3R	31152261	31152262	1034
chr3R	31154485	31154486	2993
chr3R	31160695	31160696	562
chr3R	31161846	31161847	343
chr3R	31163320	31163321	1647
chr3R	31164908	31164909	770
chr3R	31170965	31170966	2250
chr3R	31174984	31174985	5103
chr3R	31181619	31181620	906
chr3R	31183094	31183095	1382
chr3R	31184466	31184467	885
chr3R	31186642	31186643	257
chr3R	31188145	31188146	1066
chr3R	31189124	31189125	244
chr3R	31190130	31190131	1225
chr3R	31191833	31191834	1393
chr3R	31206415	31206416	1293
chr3R	31207565	31207566	257
chr3R	31208449	31208450	709
chr3R	31237197	31237198	922
chr3R	31238261	31238262	566
chr3R	31239129	31239130	698
chr3R	31241562	31241563	2472
chr3R	31246540	31246541	6992
chr3R	31319737	31319738	2515
chr3R	31325707	31325708	8825
chr3R	31336122	31336123	736
chr3R	31338589	31338590	3638
chr3R	31349809	31349810	1980
chr3R	31355070	31355071	6820
chr3R	31360906	31360907	4436
chr3R	31363846	31363847	1014
chr3R	31366763	31366764	4092
chr3R	31370111	31370112	2101
chr3R	31386931	31386932	2911
chr3R	31389356	31389357	1267
chr3R	31390485	31390486	454
chr3R	31397337	31397338	1103
chr3R	31399297	31399298	1864
chr3R	31408498	31408499	3808
chr3R	31410801	31410802	331
chr3R	31412534	31412535	1405
chr3R	31418680	31418681	796
chr3R	31421286	31421287	2556
chr3R	31423427	31423428	1065
chr3R	31424983	31424984	1060
chr3R	31427585	31427586	1190
chr3R	31429881	31429882	2691
chr3R	31435959	31435960	8740
chr3R	31441799	31441800	1402
chr3R	31443363	31443364	1181
chr3R	31444682	31444683	535
chr3R	31447651	31447652	2111
chr3R	31450254	31450255	2347
chr3R	31452534	31452535	1792
chr3R	31454139	31454140	797
chr3R	31461055	31461056	964
chr3R	31500181	31500182	430
chr3R	31502732	31502733	725
chr3R	31504922	31504923	1465
chr3R	31544407	31544408	354
chr3R	31547438	31547439	4633
chr3R	31550895	31550896	1848
chr3R	31552863	31552864	303
chr3R	31554323	31554324	1675
chr3R	31555880	31555881	851
chr3R	31560405	31560406	7385
chr3R	31564968	31564969	1159
chr3R	31577568	31577569	1300
chr3R	31579091	31579092	1223
chr3R	31583122	31583123	348
chr3R	31585493	31585494	950
chr3R	31586436	31586437	482
chr3R	31603941	31603942	1957
chr3R	31606396	31606397	1028
chr3R	31614274	31614275	773
chr3R	31625147	31625148	563
chr3R	31628487	31628488	5345
chr3R	31631556	31631557	353
chr3R	31633179	31633180	2002
chr3R	31634837	31634838	712
chr3R	31636161	31636162	227
chr3R	31636994	31636995	895
chr3R	31638129	31638130	453
chr3R	31638670	31638671	221
chr3R	31640380	31640381	994
chr3R	31641273	31641274	256
chr3R	31643328	31643329	2426
chr3R	31645775	31645776	1521
chr3R	31648371	31648372	2618
chr3R	31651420	31651421	2902
chr3R	31653755	31653756	1192
chr3R	31655089	31655090	597
chr3R	31656771	31656772	385
chr3R	31657892	31657893	1056
chr3R	31658993	31658994	713
chr3R	31660358	31660359	1259
chr3R	31663285	31663286	1690
chr3R	31673021	31673022	2129
chr3R	31675955	31675956	2302
chr3R	31719550	31719551	894
chr3R	31720630	31720631	502
chr3R	31721848	31721849	1378
chr3R	31723236	31723237	912
chr3R	31729098	31729099	475
chr3R	31730535	31730536	1247
chr3R	31733737	31733738	762
chr3R	31741522	31741523	1103
chr3R	31778758	31778759	769
chr3R	31780094	31780095	1087
chr3R	31785607	31785608	470
chr3R	31786438	31786439	302
chr3R	31796759	31796760	793
chr3R	31797939	31797940	604
chr3R	31804172	31804173	429
chr3R	31808984	31808985	328
chr3R	31814599	31814600	592
chr3R	31817624	31817625	257
chr3R	31818410	31818411	386
chr3R	31819793	31819794	729
chr3R	31821886	31821887	1178
chr3R	31823055	31823056	241
chr3R	31824218	31824219	400
chr3R	31826918	31826919	739
chr3R	31828869	31828870	457
chr3R	31830624	31830625	2135
chr3R	31833295	31833296	1424
chr3R	31835813	31835814	996
chr3R	31839758	31839759	431
chr3R	31842746	31842747	602
chr3R	31848277	31848278	318
chr3R	31848942	31848943	510
chr3R	31852555	31852556	664
chr3R	31854836	31854837	735
chr3R	31858270	31858271	620
chr3R	31860398	31860399	405
chr3R	31861192	31861193	553
chr3R	31864711	31864712	475
chr3R	31865493	31865494	215
chr3R	31866206	31866207	704
chr3R	31868802	31868803	808
chr3R	31870461	31870462	1013
chr3R	31872003	31872004	741
chr3R	31873277	31873278	844
chr3R	31876343	31876344	613
chr3R	31878588	31878589	2325
chr3R	31880549	31880550	595
chr3R	31883347	31883348	549
chr3R	31885606	31885607	741
chr3R	31887181	31887182	764
chr3R	31897850	31897851	473
chr3R	31898619	31898620	533
chr3R	31900591	31900592	1082
chr3R	31902907	31902908	2653
chr3R	31909403	31909404	3692
chr3R	31912164	31912165	553
chr3R	31914343	31914344	783
chr3R	31916626	31916627	856
chr3R	31917997	31917998	821
chr3R	31919447	31919448	1510
chr3R	31921067	31921068	1180
chr3R	31922867	31922868	336
chr3R	31924465	31924466	1427
chr3R	31926177	31926178	587
chr3R	31927555	31927556	533
chr3R	31928720	31928721	1108
chr3R	31930718	31930719	1249
chr3R	31932647	31932648	463
chr3R	31933518	31933519	426
chr3R	31938279	31938280	634
chr3R	31940383	31940384	672
chr3R	31941393	31941394	575
chr3R	31944323	31944324	1641
chr3R	31946432	31946433	1321
chr3R	31947859	31947860	437
chr3R	31949842	31949843	666
chr3R	31950799	31950800	762
chr3R	31951913	31951914	577
chr3R	31953524	31953525	622
chr3R	31954692	31954693	437
chr3R	31956519	31956520	1021
chr3R	31961487	31961488	400
chr3R	31964264	31964265	2454
chr3R	31966684	31966685	1674
chr3R	31969009	31969010	1386
chr3R	31971202	31971203	1882
chr3R	31972741	31972742	286
chr3R	31973521	31973522	721
chr3R	31974977	31974978	1179
chr3R	31976239	31976240	393
chr3R	31987984	31987985	218
chr3R	31988837	31988838	639
chr3R	31992126	31992127	699
chr3R	31994669	31994670	345
chr3R	31996454	31996455	468
chr3R	32007799	32007800	330
chr3R	32009245	32009246	236
chr3R	32017117	32017118	298
chr3R	32017909	32017910	431
chr3R	32021009	32021010	432
chr3R	32024004	32024005	628
chr3R	32049381	32049382	545
chr3R	32060447	32060448	307
chr3R	32063566	32063567	585
chr3R	32064848	32064849	214
chr4	33960	33961	359
chr4	38997	38998	319
chr4	40172	40173	281
chr4	41214	41215	260
chr4	49181	49182	388
chr4	51344	51345	1133
chr4	54089	54090	576
chr4	58473	58474	396
chr4	71351	71352	335
chr4	73640	73641	282
chr4	75452	75453	709
chr4	82656	82657	309
chr4	84530	84531	584
chr4	86940	86941	227
chr4	88139	88140	211
chr4	93974	93975	296
chr4	97957	97958	285
chr4	103769	103770	224
chr4	111616	111617	827
chr4	118202	118203	836
chr4	121040	121041	331
chr4	123580	123581	387
chr4	124135	124136	316
chr4	124962	124963	821
chr4	126578	126579	963
chr4	135515	135516	384
chr4	142349	142350	443
chr4	152807	152808	359
chr4	161179	161180	285
chr4	161794	161795	394
chr4	163731	163732	1296
chr4	165084	165085	737
chr4	169632	169633	797
chr4	171231	171232	346
chr4	171781	171782	249
chr4	172389	172390	379
chr4	185701	185702	252
chr4	188903	188904	207
chr4	191275	191276	892
chr4	200647	200648	519
chr4	203727	203728	624
chr4	217049	217050	263
chr4	222856	222857	732
chr4	233442	233443	960
chr4	234875	234876	324
chr4	236482	236483	451
chr4	237568	237569	418
chr4	238654	238655	877
chr4	244255	244256	390
chr4	248609	248610	607
chr4	250759	250760	405
chr4	252309	252310	415
chr4	256433	256434	394
chr4	257793	257794	1567
chr4	259614	259615	349
chr4	260860	260861	884
chr4	264102	264103	215
chr4	270008	270009	428
chr4	271316	271317	916
chr4	272219	272220	256
chr4	273032	273033	218
chr4	274202	274203	339
chr4	275028	275029	465
chr4	280087	280088	222
chr4	283332	283333	882
chr4	284228	284229	302
chr4	286346	286347	2234
chr4	289012	289013	318
chr4	289814	289815	283
chr4	290590	290591	842
chr4	294522	294523	887
chr4	295994	295995	915
chr4	297558	297559	1006
chr4	299793	299794	325
chr4	301011	301012	1226
chr4	302494	302495	920
chr4	304125	304126	913
chr4	309107	309108	295
chr4	311989	311990	747
chr4	316706	316707	373
chr4	317576	317577	941
chr4	318510	318511	232
chr4	333133	333134	287
chr4	333735	333736	374
chr4	335820	335821	485
chr4	336792	336793	527
chr4	339422	339423	311
chr4	342089	342090	349
chr4	343648	343649	830
chr4	347736	347737	518
chr4	349685	349686	1457
chr4	351503	351504	326
chr4	352393	352394	801
chr4	355951	355952	540
chr4	357379	357380	221
chr4	361554	361555	236
chr4	363069	363070	549
chr4	365452	365453	491
chr4	366619	366620	1365
chr4	368182	368183	581
chr4	369079	369080	213
chr4	369993	369994	342
chr4	370958	370959	280
chr4	371727	371728	385
chr4	376891	376892	641
chr4	378019	378020	786
chr4	378928	378929	327
chr4	382406	382407	525
chr4	383410	383411	306
chr4	385049	385050	1442
chr4	389880	389881	307
chr4	390548	390549	531
chr4	429957	429958	243
chr4	440047	440048	1107
chr4	441648	441649	217
chr4	448063	448064	384
chr4	462760	462761	284
chr4	463854	463855	696
chr4	465162	465163	305
chr4	465917	465918	614
chr4	473583	473584	314
chr4	474431	474432	559
chr4	475754	475755	795
chr4	476930	476931	271
chr4	477864	477865	399
chr4	478947	478948	238
chr4	480735	480736	329
chr4	484719	484720	224
chr4	488080	488081	458
chr4	503253	503254	498
chr4	503835	503836	236
chr4	505326	505327	1015
chr4	506887	506888	1563
