chrom	txStart	txEnd	paste_locus
chr3R	23927727	23928385	chr3R_23927727_23928385
chr3R	23927727	23929000	chr3R_23927727_23929000
chr3R	23927727	23929000	chr3R_23927727_23929000
chr3R	23929242	23929988	chr3R_23929242_23929988
chr3R	23929872	23931434	chr3R_23929872_23931434
chr3R	23929872	23931558	chr3R_23929872_23931558
chr3R	23931638	23932728	chr3R_23931638_23932728
chr3R	23932728	23933530	chr3R_23932728_23933530
chr3R	23933911	23935964	chr3R_23933911_23935964
chr3R	23935957	23938770	chr3R_23935957_23938770
chr3R	23935957	23943101	chr3R_23935957_23943101
chr3R	23943627	23948383	chr3R_23943627_23948383
chr3R	23943627	23948424	chr3R_23943627_23948424
chr3R	23952135	23955499	chr3R_23952135_23955499
chr3R	23952135	23958391	chr3R_23952135_23958391
chr3R	23957304	23958388	chr3R_23957304_23958388
chr3R	23958650	23960232	chr3R_23958650_23960232
chr3R	23958650	23961118	chr3R_23958650_23961118
chr3R	23958650	23961504	chr3R_23958650_23961504
chr3R	23958650	23962555	chr3R_23958650_23962555
chr3R	23963179	23973842	chr3R_23963179_23973842
chr3R	23963179	23980994	chr3R_23963179_23980994
chr3R	23963179	23980994	chr3R_23963179_23980994
chr3R	23963179	23983232	chr3R_23963179_23983232
chr3R	23983495	23983569	chr3R_23983495_23983569
chr3R	23983502	23984565	chr3R_23983502_23984565
chr3R	23983502	23985065	chr3R_23983502_23985065
chr3R	23986641	23988738	chr3R_23986641_23988738
chr3R	23988805	23991311	chr3R_23988805_23991311
chr3R	23988805	23992036	chr3R_23988805_23992036
chr3R	23988805	23992916	chr3R_23988805_23992916
chr3R	23988805	23992916	chr3R_23988805_23992916
chr3R	23993007	23995452	chr3R_23993007_23995452
chr3R	23993178	23995252	chr3R_23993178_23995252
chr3R	23993732	23995252	chr3R_23993732_23995252
chr3R	23995658	23996448	chr3R_23995658_23996448
chr3R	23995658	23997544	chr3R_23995658_23997544
chr3R	23996261	23997017	chr3R_23996261_23997017
chr3R	23996413	23997017	chr3R_23996413_23997017
chr3R	23997537	24031827	chr3R_23997537_24031827
chr3R	23998439	24006578	chr3R_23998439_24006578
chr3R	23998439	24031827	chr3R_23998439_24031827
chr3R	24032156	24034257	chr3R_24032156_24034257
chr3R	24034361	24037730	chr3R_24034361_24037730
chr3R	24034361	24038847	chr3R_24034361_24038847
chr3R	24038214	24041844	chr3R_24038214_24041844
chr3R	24038214	24041863	chr3R_24038214_24041863
chr3R	24038214	24042386	chr3R_24038214_24042386
chr3R	24038214	24042386	chr3R_24038214_24042386
chr3R	24038214	24042654	chr3R_24038214_24042654
chr3R	24038214	24042982	chr3R_24038214_24042982
chr3R	24043055	24047012	chr3R_24043055_24047012
chr3R	24043055	24047368	chr3R_24043055_24047368
chr3R	24043055	24047721	chr3R_24043055_24047721
chr3R	24043055	24047990	chr3R_24043055_24047990
chr3R	24043055	24048049	chr3R_24043055_24048049
chr3R	24043055	24048265	chr3R_24043055_24048265
chr3R	24047789	24049168	chr3R_24047789_24049168
chr3R	24048297	24049168	chr3R_24048297_24049168
chr3R	24049179	24050782	chr3R_24049179_24050782
chr3R	24050782	24053592	chr3R_24050782_24053592
chr3R	24051680	24053592	chr3R_24051680_24053592
chr3R	24054390	24055092	chr3R_24054390_24055092
chr3R	24054390	24055034	chr3R_24054390_24055034
chr3R	24054390	24055092	chr3R_24054390_24055092
chr3R	24055079	24057310	chr3R_24055079_24057310
chr3R	24058286	24062815	chr3R_24058286_24062815
chr3R	24063076	24108960	chr3R_24063076_24108960
chr3R	24063836	24108960	chr3R_24063836_24108960
chr3R	24064476	24108960	chr3R_24064476_24108960
chr3R	24067365	24108960	chr3R_24067365_24108960
chr3R	24101599	24105763	chr3R_24101599_24105763
chr3R	24101599	24105763	chr3R_24101599_24105763
chr3R	24103378	24105763	chr3R_24103378_24105763
chr3R	24107390	24108358	chr3R_24107390_24108358
chr3R	24109366	24110010	chr3R_24109366_24110010
chr3R	24109366	24110010	chr3R_24109366_24110010
chr3R	24109487	24110010	chr3R_24109487_24110010
chr3R	24109943	24112389	chr3R_24109943_24112389
chr3R	24114042	24116171	chr3R_24114042_24116171
chr3R	24114042	24116322	chr3R_24114042_24116322
chr3R	24118539	24128193	chr3R_24118539_24128193
chr3R	24128048	24130255	chr3R_24128048_24130255
chr3R	24130306	24134654	chr3R_24130306_24134654
chr3R	24134830	24137538	chr3R_24134830_24137538
chr3R	24137894	24140936	chr3R_24137894_24140936
chr3R	24141394	24147490	chr3R_24141394_24147490
chr3R	24147435	24148967	chr3R_24147435_24148967
chr3R	24149019	24150203	chr3R_24149019_24150203
chr3R	24150415	24151965	chr3R_24150415_24151965
chr3R	24150415	24152321	chr3R_24150415_24152321
chr3R	24152346	24154896	chr3R_24152346_24154896
chr3R	24154825	24161289	chr3R_24154825_24161289
chr3R	24154825	24161289	chr3R_24154825_24161289
chr3R	24154825	24161289	chr3R_24154825_24161289
chr3R	24155697	24161498	chr3R_24155697_24161498
chr3R	24155697	24161498	chr3R_24155697_24161498
chr3R	24161726	24163215	chr3R_24161726_24163215
chr3R	24162828	24163545	chr3R_24162828_24163545
chr3R	24163965	24167763	chr3R_24163965_24167763
chr3R	24163965	24168264	chr3R_24163965_24168264
chr3R	24167674	24169562	chr3R_24167674_24169562
chr3R	24172627	24181420	chr3R_24172627_24181420
chr3R	24172627	24181420	chr3R_24172627_24181420
chr3R	24172627	24184144	chr3R_24172627_24184144
chr3R	24186358	24187785	chr3R_24186358_24187785
chr3R	24187723	24188699	chr3R_24187723_24188699
chr3R	24187723	24188896	chr3R_24187723_24188896
chr3R	24189049	24193423	chr3R_24189049_24193423
chr3R	24193831	24196880	chr3R_24193831_24196880
chr3R	24196892	24221435	chr3R_24196892_24221435
chr3R	24197590	24201486	chr3R_24197590_24201486
chr3R	24197590	24220884	chr3R_24197590_24220884
chr3R	24197590	24221965	chr3R_24197590_24221965
chr3R	24197787	24221435	chr3R_24197787_24221435
chr3R	24214630	24218718	chr3R_24214630_24218718
chr3R	24221102	24223528	chr3R_24221102_24223528
chr3R	24221102	24223528	chr3R_24221102_24223528
chr3R	24221530	24223528	chr3R_24221530_24223528
chr3R	24222241	24223528	chr3R_24222241_24223528
chr3R	24223444	24226934	chr3R_24223444_24226934
chr3R	24223444	24226934	chr3R_24223444_24226934
chr3R	24227022	24228538	chr3R_24227022_24228538
chr3R	24228341	24230035	chr3R_24228341_24230035
chr3R	24228974	24229279	chr3R_24228974_24229279
chr3R	24229305	24230035	chr3R_24229305_24230035
chr3R	24229897	24231364	chr3R_24229897_24231364
chr3R	24231185	24231719	chr3R_24231185_24231719
chr3R	24237165	24237284	chr3R_24237165_24237284
chr3R	24250459	24252679	chr3R_24250459_24252679
chr3R	24252825	24271233	chr3R_24252825_24271233
chr3R	24252864	24259488	chr3R_24252864_24259488
chr3R	24252864	24263842	chr3R_24252864_24263842
chr3R	24252864	24271233	chr3R_24252864_24271233
chr3R	24252872	24271233	chr3R_24252872_24271233
chr3R	24253143	24271233	chr3R_24253143_24271233
chr3R	24254529	24271233	chr3R_24254529_24271233
chr3R	24273028	24275276	chr3R_24273028_24275276
chr3R	24273028	24275728	chr3R_24273028_24275728
chr3R	24276259	24278792	chr3R_24276259_24278792
chr3R	24276638	24278792	chr3R_24276638_24278792
chr3R	24279571	24281576	chr3R_24279571_24281576
chr3R	24282910	24283368	chr3R_24282910_24283368
chr3R	24283954	24288617	chr3R_24283954_24288617
chr3R	24288552	24289818	chr3R_24288552_24289818
chr3R	24290171	24292251	chr3R_24290171_24292251
chr3R	24290171	24292599	chr3R_24290171_24292599
chr3R	24290171	24293111	chr3R_24290171_24293111
chr3R	24290171	24293371	chr3R_24290171_24293371
chr3R	24290171	24293371	chr3R_24290171_24293371
chr3R	24293365	24294399	chr3R_24293365_24294399
chr3R	24295077	24314432	chr3R_24295077_24314432
chr3R	24295077	24314541	chr3R_24295077_24314541
chr3R	24314659	24318419	chr3R_24314659_24318419
chr3R	24318815	24319782	chr3R_24318815_24319782
chr3R	24318999	24328619	chr3R_24318999_24328619
chr3R	24328454	24333316	chr3R_24328454_24333316
chr3R	24333432	24336755	chr3R_24333432_24336755
chr3R	24333432	24337248	chr3R_24333432_24337248
chr3R	24336921	24340197	chr3R_24336921_24340197
chr3R	24336921	24340645	chr3R_24336921_24340645
chr3R	24339231	24339295	chr3R_24339231_24339295
chr3R	24341550	24343685	chr3R_24341550_24343685
chr3R	24341550	24343825	chr3R_24341550_24343825
chr3R	24342517	24343685	chr3R_24342517_24343685
chr3R	24343894	24348791	chr3R_24343894_24348791
chr3R	24345791	24348791	chr3R_24345791_24348791
chr3R	24349181	24356241	chr3R_24349181_24356241
chr3R	24349181	24356241	chr3R_24349181_24356241
chr3R	24349181	24356241	chr3R_24349181_24356241
chr3R	24356069	24357938	chr3R_24356069_24357938
chr3R	24358094	24360144	chr3R_24358094_24360144
chr3R	24360704	24361683	chr3R_24360704_24361683
chr3R	24361846	24363142	chr3R_24361846_24363142
chr3R	24363137	24364289	chr3R_24363137_24364289
chr3R	24364080	24364980	chr3R_24364080_24364980
chr3R	24365553	24366349	chr3R_24365553_24366349
chr3R	24366526	24367220	chr3R_24366526_24367220
chr3R	24367359	24368164	chr3R_24367359_24368164
chr3R	24368357	24369419	chr3R_24368357_24369419
chr3R	24369567	24370731	chr3R_24369567_24370731
chr3R	24370750	24372762	chr3R_24370750_24372762
chr3R	24373455	24375661	chr3R_24373455_24375661
chr3R	24376864	24377705	chr3R_24376864_24377705
chr3R	24382919	24385052	chr3R_24382919_24385052
chr3R	24386103	24390339	chr3R_24386103_24390339
chr3R	24390591	24391870	chr3R_24390591_24391870
chr3R	24392888	24393762	chr3R_24392888_24393762
chr3R	24392888	24393762	chr3R_24392888_24393762
chr3R	24393895	24457157	chr3R_24393895_24457157
chr3R	24401096	24457157	chr3R_24401096_24457157
chr3R	24401096	24457157	chr3R_24401096_24457157
chr3R	24439866	24440510	chr3R_24439866_24440510
chr3R	24439866	24440469	chr3R_24439866_24440469
chr3R	24463557	24464078	chr3R_24463557_24464078
chr3R	24469396	24470310	chr3R_24469396_24470310
chr3R	24485427	24491147	chr3R_24485427_24491147
chr3R	24488611	24488682	chr3R_24488611_24488682
chr3R	24515277	24518128	chr3R_24515277_24518128
chr3R	24515576	24518128	chr3R_24515576_24518128
chr3R	24518269	24521342	chr3R_24518269_24521342
chr3R	24518269	24522331	chr3R_24518269_24522331
chr3R	24519624	24520078	chr3R_24519624_24520078
chr3R	24522477	24523678	chr3R_24522477_24523678
chr3R	24524793	24527533	chr3R_24524793_24527533
chr3R	24528046	24529815	chr3R_24528046_24529815
chr3R	24529772	24530396	chr3R_24529772_24530396
chr3R	24529772	24530558	chr3R_24529772_24530558
chr3R	24530575	24536395	chr3R_24530575_24536395
chr3R	24530659	24536395	chr3R_24530659_24536395
chr3R	24536203	24543425	chr3R_24536203_24543425
chr3R	24536203	24543914	chr3R_24536203_24543914
chr3R	24544718	24556549	chr3R_24544718_24556549
chr3R	24549013	24556549	chr3R_24549013_24556549
chr3R	24549016	24556549	chr3R_24549016_24556549
chr3R	24556087	24556194	chr3R_24556087_24556194
chr3R	24556691	24556798	chr3R_24556691_24556798
chr3R	24557214	24557321	chr3R_24557214_24557321
chr3R	24557367	24582864	chr3R_24557367_24582864
chr3R	24559279	24577453	chr3R_24559279_24577453
chr3R	24559279	24577453	chr3R_24559279_24577453
chr3R	24559279	24582864	chr3R_24559279_24582864
chr3R	24559279	24582864	chr3R_24559279_24582864
chr3R	24559788	24571965	chr3R_24559788_24571965
chr3R	24559788	24572495	chr3R_24559788_24572495
chr3R	24573769	24574304	chr3R_24573769_24574304
chr3R	24583066	24585160	chr3R_24583066_24585160
chr3R	24585652	24623899	chr3R_24585652_24623899
chr3R	24589161	24623899	chr3R_24589161_24623899
chr3R	24607270	24607795	chr3R_24607270_24607795
chr3R	24623801	24625562	chr3R_24623801_24625562
chr3R	24625670	24634714	chr3R_24625670_24634714
chr3R	24627065	24630075	chr3R_24627065_24630075
chr3R	24630290	24634714	chr3R_24630290_24634714
chr3R	24630590	24634714	chr3R_24630590_24634714
chr3R	24634624	24635165	chr3R_24634624_24635165
chr3R	24634703	24635077	chr3R_24634703_24635077
chr3R	24650124	24653376	chr3R_24650124_24653376
chr3R	24651179	24653376	chr3R_24651179_24653376
chr3R	24651416	24653376	chr3R_24651416_24653376
chr3R	24653370	24654820	chr3R_24653370_24654820
chr3R	24655159	24659379	chr3R_24655159_24659379
chr3R	24655159	24659379	chr3R_24655159_24659379
chr3R	24658604	24658660	chr3R_24658604_24658660
chr3R	24659620	24660265	chr3R_24659620_24660265
chr3R	24660196	24661851	chr3R_24660196_24661851
chr3R	24662490	24708062	chr3R_24662490_24708062
chr3R	24662490	24708389	chr3R_24662490_24708389
chr3R	24662490	24711189	chr3R_24662490_24711189
chr3R	24662490	24711595	chr3R_24662490_24711595
chr3R	24668145	24708062	chr3R_24668145_24708062
chr3R	24668145	24708062	chr3R_24668145_24708062
chr3R	24668145	24708062	chr3R_24668145_24708062
chr3R	24712779	24717430	chr3R_24712779_24717430
chr3R	24712779	24717430	chr3R_24712779_24717430
chr3R	24714783	24717430	chr3R_24714783_24717430
chr3R	24717510	24717998	chr3R_24717510_24717998
chr3R	24717936	24719364	chr3R_24717936_24719364
chr3R	24719696	24749125	chr3R_24719696_24749125
chr3R	24720056	24749125	chr3R_24720056_24749125
chr3R	24723825	24723920	chr3R_24723825_24723920
chr3R	24749730	24753510	chr3R_24749730_24753510
chr3R	24753848	24760513	chr3R_24753848_24760513
chr3R	24760529	24765071	chr3R_24760529_24765071
chr3R	24760931	24765071	chr3R_24760931_24765071
chr3R	24767727	24768484	chr3R_24767727_24768484
chr3R	24769350	24770111	chr3R_24769350_24770111
chr3R	24769350	24770933	chr3R_24769350_24770933
chr3R	24773946	24784562	chr3R_24773946_24784562
chr3R	24779711	24784562	chr3R_24779711_24784562
chr3R	24784551	24787048	chr3R_24784551_24787048
chr3R	24784736	24787421	chr3R_24784736_24787421
chr3R	24788053	24797955	chr3R_24788053_24797955
chr3R	24788247	24790136	chr3R_24788247_24790136
chr3R	24792360	24797955	chr3R_24792360_24797955
chr3R	24797459	24799577	chr3R_24797459_24799577
chr3R	24797594	24799577	chr3R_24797594_24799577
chr3R	24797594	24799668	chr3R_24797594_24799668
chr3R	24799966	24805259	chr3R_24799966_24805259
chr3R	24805444	24814012	chr3R_24805444_24814012
chr3R	24805666	24814012	chr3R_24805666_24814012
chr3R	24807620	24808677	chr3R_24807620_24808677
chr3R	24814261	24814930	chr3R_24814261_24814930
chr3R	24814902	24817007	chr3R_24814902_24817007
chr3R	24815758	24817131	chr3R_24815758_24817131
chr3R	24817463	24822350	chr3R_24817463_24822350
chr3R	24817463	24822350	chr3R_24817463_24822350
chr3R	24817463	24822350	chr3R_24817463_24822350
chr3R	24822400	24825648	chr3R_24822400_24825648
chr3R	24825790	24826471	chr3R_24825790_24826471
chr3R	24826664	24828409	chr3R_24826664_24828409
chr3R	24828278	24829959	chr3R_24828278_24829959
chr3R	24830300	24830973	chr3R_24830300_24830973
chr3R	24830300	24830973	chr3R_24830300_24830973
chr3R	24833951	24840488	chr3R_24833951_24840488
chr3R	24835603	24836238	chr3R_24835603_24836238
chr3R	24835608	24839836	chr3R_24835608_24839836
chr3R	24836680	24840488	chr3R_24836680_24840488
chr3R	24840508	24841163	chr3R_24840508_24841163
chr3R	24841934	24850412	chr3R_24841934_24850412
chr3R	24847010	24850412	chr3R_24847010_24850412
chr3R	24850626	24851385	chr3R_24850626_24851385
chr3R	24851600	24854569	chr3R_24851600_24854569
chr3R	24851600	24854569	chr3R_24851600_24854569
chr3R	24851600	24854869	chr3R_24851600_24854869
chr3R	24851600	24854869	chr3R_24851600_24854869
chr3R	24854495	24856243	chr3R_24854495_24856243
chr3R	24855058	24856243	chr3R_24855058_24856243
chr3R	24856382	24857559	chr3R_24856382_24857559
chr3R	24856382	24857559	chr3R_24856382_24857559
chr3R	24857584	24859801	chr3R_24857584_24859801
chr3R	24859205	24859801	chr3R_24859205_24859801
chr3R	24859899	24860366	chr3R_24859899_24860366
chr3R	24861658	24862165	chr3R_24861658_24862165
chr3R	24862930	24864216	chr3R_24862930_24864216
chr3R	24864190	24864732	chr3R_24864190_24864732
chr3R	24865349	24866703	chr3R_24865349_24866703
chr3R	24865349	24867651	chr3R_24865349_24867651
chr3R	24867933	24870816	chr3R_24867933_24870816
chr3R	24868355	24870816	chr3R_24868355_24870816
chr3R	24871201	24876654	chr3R_24871201_24876654
chr3R	24871798	24876654	chr3R_24871798_24876654
chr3R	24877044	24878827	chr3R_24877044_24878827
chr3R	24877044	24881478	chr3R_24877044_24881478
chr3R	24879043	24881478	chr3R_24879043_24881478
chr3R	24881465	24891835	chr3R_24881465_24891835
chr3R	24881465	24894605	chr3R_24881465_24894605
chr3R	24894741	24897613	chr3R_24894741_24897613
chr3R	24901115	24903048	chr3R_24901115_24903048
chr3R	24912994	24913685	chr3R_24912994_24913685
chr3R	24913215	24917864	chr3R_24913215_24917864
chr3R	24915839	24917864	chr3R_24915839_24917864
chr3R	24918105	24922385	chr3R_24918105_24922385
chr3R	24918105	24922385	chr3R_24918105_24922385
chr3R	24918497	24922385	chr3R_24918497_24922385
chr3R	24922472	24925160	chr3R_24922472_24925160
chr3R	24924415	24925344	chr3R_24924415_24925344
chr3R	24925215	24927085	chr3R_24925215_24927085
chr3R	24925425	24926854	chr3R_24925425_24926854
chr3R	24932009	24934919	chr3R_24932009_24934919
chr3R	24934868	24938222	chr3R_24934868_24938222
chr3R	24938709	24944956	chr3R_24938709_24944956
chr3R	24939002	24943895	chr3R_24939002_24943895
chr3R	24939002	24943895	chr3R_24939002_24943895
chr3R	24939002	24944956	chr3R_24939002_24944956
chr3R	24945236	24946833	chr3R_24945236_24946833
chr3R	24945236	24947400	chr3R_24945236_24947400
chr3R	24945309	24947400	chr3R_24945309_24947400
chr3R	24947631	24949539	chr3R_24947631_24949539
chr3R	24984383	25022867	chr3R_24984383_25022867
chr3R	24985590	25022867	chr3R_24985590_25022867
chr3R	25023255	25024482	chr3R_25023255_25024482
chr3R	25024472	25025017	chr3R_25024472_25025017
chr3R	25025234	25029351	chr3R_25025234_25029351
chr3R	25029428	25033465	chr3R_25029428_25033465
chr3R	25036943	25037982	chr3R_25036943_25037982
chr3R	25039373	25040443	chr3R_25039373_25040443
chr3R	25040426	25045151	chr3R_25040426_25045151
chr3R	25040426	25045151	chr3R_25040426_25045151
chr3R	25041065	25045151	chr3R_25041065_25045151
chr3R	25046322	25047409	chr3R_25046322_25047409
chr3R	25047705	25049455	chr3R_25047705_25049455
chr3R	25047705	25049455	chr3R_25047705_25049455
chr3R	25047705	25049455	chr3R_25047705_25049455
chr3R	25049615	25053074	chr3R_25049615_25053074
chr3R	25050242	25053074	chr3R_25050242_25053074
chr3R	25050242	25053074	chr3R_25050242_25053074
chr3R	25053368	25054653	chr3R_25053368_25054653
chr3R	25053476	25054653	chr3R_25053476_25054653
chr3R	25055075	25056177	chr3R_25055075_25056177
chr3R	25056285	25064348	chr3R_25056285_25064348
chr3R	25057018	25064348	chr3R_25057018_25064348
chr3R	25059080	25064348	chr3R_25059080_25064348
chr3R	25064417	25065591	chr3R_25064417_25065591
chr3R	25065790	25066718	chr3R_25065790_25066718
chr3R	25066711	25069637	chr3R_25066711_25069637
chr3R	25069926	25070914	chr3R_25069926_25070914
chr3R	25071125	25072712	chr3R_25071125_25072712
chr3R	25071125	25072712	chr3R_25071125_25072712
chr3R	25071125	25072712	chr3R_25071125_25072712
chr3R	25072728	25074607	chr3R_25072728_25074607
chr3R	25074876	25076382	chr3R_25074876_25076382
chr3R	25082683	25084878	chr3R_25082683_25084878
chr3R	25083176	25084878	chr3R_25083176_25084878
chr3R	25095011	25096099	chr3R_25095011_25096099
chr3R	25097671	25099785	chr3R_25097671_25099785
chr3R	25097671	25102146	chr3R_25097671_25102146
chr3R	25097671	25102146	chr3R_25097671_25102146
chr3R	25102552	25103617	chr3R_25102552_25103617
chr3R	25103669	25109032	chr3R_25103669_25109032
chr3R	25109225	25112516	chr3R_25109225_25112516
chr3R	25112866	25122920	chr3R_25112866_25122920
chr3R	25113056	25122920	chr3R_25113056_25122920
chr3R	25117217	25122920	chr3R_25117217_25122920
chr3R	25123372	25125498	chr3R_25123372_25125498
chr3R	25123444	25125619	chr3R_25123444_25125619
chr3R	25125631	25127359	chr3R_25125631_25127359
chr3R	25125631	25127359	chr3R_25125631_25127359
chr3R	25127501	25131155	chr3R_25127501_25131155
chr3R	25127629	25131155	chr3R_25127629_25131155
chr3R	25131305	25136709	chr3R_25131305_25136709
chr3R	25131612	25136709	chr3R_25131612_25136709
chr3R	25137700	25138001	chr3R_25137700_25138001
chr3R	25138071	25139903	chr3R_25138071_25139903
chr3R	25169564	25193776	chr3R_25169564_25193776
chr3R	25184382	25192806	chr3R_25184382_25192806
chr3R	25185010	25192806	chr3R_25185010_25192806
chr3R	25185010	25192806	chr3R_25185010_25192806
chr3R	25195526	25196531	chr3R_25195526_25196531
chr3R	25197570	25208283	chr3R_25197570_25208283
chr3R	25199817	25214255	chr3R_25199817_25214255
chr3R	25209116	25214255	chr3R_25209116_25214255
chr3R	25209449	25214255	chr3R_25209449_25214255
chr3R	25214324	25215188	chr3R_25214324_25215188
chr3R	25216296	25218708	chr3R_25216296_25218708
chr3R	25219317	25221444	chr3R_25219317_25221444
chr3R	25221588	25224118	chr3R_25221588_25224118
chr3R	25224155	25232321	chr3R_25224155_25232321
chr3R	25233635	25235529	chr3R_25233635_25235529
chr3R	25237613	25238895	chr3R_25237613_25238895
chr3R	25240179	25241453	chr3R_25240179_25241453
chr3R	25240179	25241668	chr3R_25240179_25241668
chr3R	25242019	25243262	chr3R_25242019_25243262
chr3R	25243038	25245057	chr3R_25243038_25245057
chr3R	25245954	25247472	chr3R_25245954_25247472
chr3R	25245954	25247514	chr3R_25245954_25247514
chr3R	25247657	25249100	chr3R_25247657_25249100
chr3R	25247870	25249100	chr3R_25247870_25249100
chr3R	25249347	25258672	chr3R_25249347_25258672
chr3R	25258897	25260759	chr3R_25258897_25260759
chr3R	25258897	25260759	chr3R_25258897_25260759
chr3R	25260962	25262498	chr3R_25260962_25262498
chr3R	25262181	25262636	chr3R_25262181_25262636
chr3R	25262740	25263292	chr3R_25262740_25263292
chr3R	25263266	25265721	chr3R_25263266_25265721
chr3R	25265843	25267757	chr3R_25265843_25267757
chr3R	25266812	25270007	chr3R_25266812_25270007
chr3R	25270208	25273267	chr3R_25270208_25273267
chr3R	25270208	25271583	chr3R_25270208_25271583
chr3R	25270208	25273267	chr3R_25270208_25273267
chr3R	25271828	25273267	chr3R_25271828_25273267
chr3R	25273836	25275237	chr3R_25273836_25275237
chr3R	25275789	25277212	chr3R_25275789_25277212
chr3R	25278426	25279846	chr3R_25278426_25279846
chr3R	25281547	25283237	chr3R_25281547_25283237
chr3R	25281660	25283237	chr3R_25281660_25283237
chr3R	25283619	25285224	chr3R_25283619_25285224
chr3R	25285472	25286974	chr3R_25285472_25286974
chr3R	25287473	25288930	chr3R_25287473_25288930
chr3R	25289888	25291366	chr3R_25289888_25291366
chr3R	25291369	25292977	chr3R_25291369_25292977
chr3R	25293457	25295594	chr3R_25293457_25295594
chr3R	25297959	25299557	chr3R_25297959_25299557
chr3R	25300890	25302317	chr3R_25300890_25302317
chr3R	25302463	25303986	chr3R_25302463_25303986
chr3R	25304136	25305651	chr3R_25304136_25305651
chr3R	25306406	25308391	chr3R_25306406_25308391
chr3R	25309428	25310943	chr3R_25309428_25310943
chr3R	25311026	25313833	chr3R_25311026_25313833
chr3R	25314493	25316116	chr3R_25314493_25316116
chr3R	25316460	25318111	chr3R_25316460_25318111
chr3R	25318549	25320101	chr3R_25318549_25320101
chr3R	25321052	25322757	chr3R_25321052_25322757
chr3R	25323155	25329316	chr3R_25323155_25329316
chr3R	25329529	25331203	chr3R_25329529_25331203
chr3R	25331362	25335243	chr3R_25331362_25335243
chr3R	25331664	25335243	chr3R_25331664_25335243
chr3R	25335256	25340088	chr3R_25335256_25340088
chr3R	25340251	25344838	chr3R_25340251_25344838
chr3R	25344760	25346921	chr3R_25344760_25346921
chr3R	25358284	25360034	chr3R_25358284_25360034
chr3R	25381064	25382781	chr3R_25381064_25382781
chr3R	25383699	25384623	chr3R_25383699_25384623
chr3R	25397787	25400645	chr3R_25397787_25400645
chr3R	25473489	25475756	chr3R_25473489_25475756
chr3R	25475635	25476915	chr3R_25475635_25476915
chr3R	25477002	25477745	chr3R_25477002_25477745
chr3R	25477867	25482578	chr3R_25477867_25482578
chr3R	25477867	25482578	chr3R_25477867_25482578
chr3R	25477867	25482834	chr3R_25477867_25482834
chr3R	25477867	25482834	chr3R_25477867_25482834
chr3R	25483097	25485481	chr3R_25483097_25485481
chr3R	25483097	25485481	chr3R_25483097_25485481
chr3R	25483304	25485855	chr3R_25483304_25485855
chr3R	25485617	25490466	chr3R_25485617_25490466
chr3R	25485617	25490936	chr3R_25485617_25490936
chr3R	25485617	25490936	chr3R_25485617_25490936
chr3R	25491284	25493262	chr3R_25491284_25493262
chr3R	25491459	25493262	chr3R_25491459_25493262
chr3R	25493480	25495161	chr3R_25493480_25495161
chr3R	25493578	25495161	chr3R_25493578_25495161
chr3R	25496077	25496478	chr3R_25496077_25496478
chr3R	25501826	25502577	chr3R_25501826_25502577
chr3R	25502784	25503221	chr3R_25502784_25503221
chr3R	25503377	25504478	chr3R_25503377_25504478
chr3R	25505190	25505931	chr3R_25505190_25505931
chr3R	25506274	25508279	chr3R_25506274_25508279
chr3R	25553702	25554335	chr3R_25553702_25554335
chr3R	25576277	25601136	chr3R_25576277_25601136
chr3R	25581222	25583179	chr3R_25581222_25583179
chr3R	25586441	25589179	chr3R_25586441_25589179
chr3R	25588858	25588958	chr3R_25588858_25588958
chr3R	25591501	25609127	chr3R_25591501_25609127
chr3R	25591501	25609127	chr3R_25591501_25609127
chr3R	25591501	25609127	chr3R_25591501_25609127
chr3R	25592984	25609127	chr3R_25592984_25609127
chr3R	25594474	25602421	chr3R_25594474_25602421
chr3R	25611012	25624662	chr3R_25611012_25624662
chr3R	25611052	25623745	chr3R_25611052_25623745
chr3R	25611052	25624662	chr3R_25611052_25624662
chr3R	25613665	25614451	chr3R_25613665_25614451
chr3R	25618413	25620679	chr3R_25618413_25620679
chr3R	25618413	25620679	chr3R_25618413_25620679
chr3R	25618413	25621838	chr3R_25618413_25621838
chr3R	25624804	25626924	chr3R_25624804_25626924
chr3R	25637842	25650250	chr3R_25637842_25650250
chr3R	25637842	25650397	chr3R_25637842_25650397
chr3R	25637842	25651874	chr3R_25637842_25651874
chr3R	25639792	25650250	chr3R_25639792_25650250
chr3R	25646505	25646600	chr3R_25646505_25646600
chr3R	25647245	25650250	chr3R_25647245_25650250
chr3R	25648185	25650250	chr3R_25648185_25650250
chr3R	25650571	25651557	chr3R_25650571_25651557
chr3R	25651397	25651497	chr3R_25651397_25651497
chr3R	25653090	25661286	chr3R_25653090_25661286
chr3R	25653090	25661286	chr3R_25653090_25661286
chr3R	25657392	25658274	chr3R_25657392_25658274
chr3R	25661711	25662663	chr3R_25661711_25662663
chr3R	25661794	25665640	chr3R_25661794_25665640
chr3R	25665808	25677214	chr3R_25665808_25677214
chr3R	25675776	25676778	chr3R_25675776_25676778
chr3R	25677071	25678682	chr3R_25677071_25678682
chr3R	25677071	25678682	chr3R_25677071_25678682
chr3R	25678682	25679529	chr3R_25678682_25679529
chr3R	25679241	25680550	chr3R_25679241_25680550
chr3R	25680844	25682873	chr3R_25680844_25682873
chr3R	25680844	25683164	chr3R_25680844_25683164
