chrom	txStart_minus500	txStart_plus500	paste_locus
chr3R	11418384	11419384	chr3R_11418884_11419295
chr3R	11418875	11419875	chr3R_11419375_11421693
chr3R	11421591	11422591	chr3R_11422091_11429969
chr3R	11429560	11430560	chr3R_11430060_11430762
chr3R	11429560	11430560	chr3R_11430060_11430762
chr3R	11430239	11431239	chr3R_11430739_11431582
chr3R	11431237	11432237	chr3R_11431737_11433543
chr3R	11431381	11432381	chr3R_11431881_11433543
chr3R	11432987	11433987	chr3R_11433487_11435607
chr3R	11432987	11433987	chr3R_11433487_11435703
chr3R	11435349	11436349	chr3R_11435849_11437523
chr3R	11437046	11438046	chr3R_11437546_11445994
chr3R	11437046	11438046	chr3R_11437546_11451133
chr3R	11437046	11438046	chr3R_11437546_11451150
chr3R	11437046	11438046	chr3R_11437546_11451791
chr3R	11437284	11438284	chr3R_11437784_11465638
chr3R	11441691	11442691	chr3R_11442191_11442306
chr3R	11452348	11453348	chr3R_11452848_11454329
chr3R	11452348	11453348	chr3R_11452848_11458020
chr3R	11452348	11453348	chr3R_11452848_11460552
chr3R	11463135	11464135	chr3R_11463635_11465638
chr3R	11463135	11464135	chr3R_11463635_11467372
chr3R	11486287	11487287	chr3R_11486787_11487227
chr3R	11499483	11500483	chr3R_11499983_11505951
chr3R	11500569	11501569	chr3R_11501069_11505951
chr3R	11534994	11535994	chr3R_11535494_11536273
chr3R	11553644	11554644	chr3R_11554144_11554869
chr3R	11557275	11558275	chr3R_11557775_11559877
chr3R	11559395	11560395	chr3R_11559895_11567054
chr3R	11559395	11560395	chr3R_11559895_11562296
chr3R	11559395	11560395	chr3R_11559895_11563292
chr3R	11559395	11560395	chr3R_11559895_11567054
chr3R	11563557	11564557	chr3R_11564057_11567054
chr3R	11563557	11564557	chr3R_11564057_11567054
chr3R	11568749	11569749	chr3R_11569249_11575937
chr3R	11575400	11576400	chr3R_11575900_11578745
chr3R	11578325	11579325	chr3R_11578825_11581476
chr3R	11581075	11582075	chr3R_11581575_11585305
chr3R	11582426	11583426	chr3R_11582926_11585305
chr3R	11584853	11585853	chr3R_11585353_11590146
chr3R	11585197	11586197	chr3R_11585697_11590146
chr3R	11589885	11590885	chr3R_11590385_11592244
chr3R	11589885	11590885	chr3R_11590385_11604754
chr3R	11589885	11590885	chr3R_11590385_11619906
chr3R	11619589	11620589	chr3R_11620089_11621728
chr3R	11620965	11621965	chr3R_11621465_11623097
chr3R	11620965	11621965	chr3R_11621465_11625644
chr3R	11622838	11623838	chr3R_11623338_11624948
chr3R	11624550	11625550	chr3R_11625050_11626638
chr3R	11624768	11625768	chr3R_11625268_11626638
chr3R	11624956	11625956	chr3R_11625456_11626638
chr3R	11626388	11627388	chr3R_11626888_11628452
chr3R	11628258	11629258	chr3R_11628758_11633206
chr3R	11632777	11633777	chr3R_11633277_11637884
chr3R	11632777	11633777	chr3R_11633277_11643205
chr3R	11632777	11633777	chr3R_11633277_11646973
chr3R	11632777	11633777	chr3R_11633277_11646976
chr3R	11632777	11633777	chr3R_11633277_11650706
chr3R	11636676	11637676	chr3R_11637176_11638553
chr3R	11650470	11651470	chr3R_11650970_11655309
chr3R	11650470	11651470	chr3R_11650970_11655691
chr3R	11673720	11674720	chr3R_11674220_11674923
chr3R	11674419	11675419	chr3R_11674919_11678116
chr3R	11677885	11678885	chr3R_11678385_11679690
chr3R	11677885	11678885	chr3R_11678385_11679690
chr3R	11679242	11680242	chr3R_11679742_11680976
chr3R	11680471	11681471	chr3R_11680971_11684342
chr3R	11684171	11685171	chr3R_11684671_11688133
chr3R	11687880	11688880	chr3R_11688380_11689956
chr3R	11687880	11688880	chr3R_11688380_11690051
chr3R	11689885	11690885	chr3R_11690385_11691799
chr3R	11692909	11693909	chr3R_11693409_11694311
chr3R	11696008	11697008	chr3R_11696508_11697662
chr3R	11696008	11697008	chr3R_11696508_11698327
chr3R	11700113	11701113	chr3R_11700613_11702720
chr3R	11702412	11703412	chr3R_11702912_11703708
chr3R	11703529	11704529	chr3R_11704029_11704916
chr3R	11711217	11712217	chr3R_11711717_11712371
chr3R	11721233	11722233	chr3R_11721733_11732479
chr3R	11734946	11735946	chr3R_11735446_11736814
chr3R	11735115	11736115	chr3R_11735615_11736877
chr3R	11736309	11737309	chr3R_11736809_11741783
chr3R	11741389	11742389	chr3R_11741889_11744027
chr3R	11743728	11744728	chr3R_11744228_11749488
chr3R	11743982	11744982	chr3R_11744482_11749025
chr3R	11743982	11744982	chr3R_11744482_11749488
chr3R	11743982	11744982	chr3R_11744482_11750029
chr3R	11749832	11750832	chr3R_11750332_11750916
chr3R	11750430	11751430	chr3R_11750930_11764457
chr3R	11751884	11752884	chr3R_11752384_11760079
chr3R	11764537	11765537	chr3R_11765037_11779128
chr3R	11765895	11766895	chr3R_11766395_11779128
chr3R	11765895	11766895	chr3R_11766395_11779128
chr3R	11768110	11769110	chr3R_11768610_11771550
chr3R	11768110	11769110	chr3R_11768610_11773570
chr3R	11768110	11769110	chr3R_11768610_11777716
chr3R	11768110	11769110	chr3R_11768610_11778352
chr3R	11768110	11769110	chr3R_11768610_11778352
chr3R	11768110	11769110	chr3R_11768610_11778352
chr3R	11780140	11781140	chr3R_11780640_11781108
chr3R	11780630	11781630	chr3R_11781130_11786774
chr3R	11780630	11781630	chr3R_11781130_11787014
chr3R	11786675	11787675	chr3R_11787175_11789358
chr3R	11786675	11787675	chr3R_11787175_11789393
chr3R	11786883	11787883	chr3R_11787383_11789358
chr3R	11796743	11797743	chr3R_11797243_11804609
chr3R	11796743	11797743	chr3R_11797243_11806567
chr3R	11796743	11797743	chr3R_11797243_11813207
chr3R	11796743	11797743	chr3R_11797243_11813207
chr3R	11814705	11815705	chr3R_11815205_11819071
chr3R	11814705	11815705	chr3R_11815205_11819339
chr3R	11814792	11815792	chr3R_11815292_11819339
chr3R	11818858	11819858	chr3R_11819358_11820299
chr3R	11819098	11820098	chr3R_11819598_11820299
chr3R	11819880	11820880	chr3R_11820380_11822077
chr3R	11819880	11820880	chr3R_11820380_11822241
chr3R	11819880	11820880	chr3R_11820380_11822420
chr3R	11819880	11820880	chr3R_11820380_11822493
chr3R	11822201	11823201	chr3R_11822701_11869460
chr3R	11876734	11877734	chr3R_11877234_11879754
chr3R	11879201	11880201	chr3R_11879701_11882534
chr3R	11882289	11883289	chr3R_11882789_11892382
chr3R	11883437	11884437	chr3R_11883937_11887168
chr3R	11891805	11892805	chr3R_11892305_11893297
chr3R	11897081	11898081	chr3R_11897581_11898419
chr3R	11930761	11931761	chr3R_11931261_11933640
chr3R	11949179	11950179	chr3R_11949679_11954038
chr3R	11949179	11950179	chr3R_11949679_11954038
chr3R	11953662	11954662	chr3R_11954162_11956544
chr3R	11958034	11959034	chr3R_11958534_11960909
chr3R	11960382	11961382	chr3R_11960882_11962805
chr3R	11962623	11963623	chr3R_11963123_11964826
chr3R	11964173	11965173	chr3R_11964673_11967457
chr3R	11964173	11965173	chr3R_11964673_11967691
chr3R	11964865	11965865	chr3R_11965365_11967457
chr3R	11967207	11968207	chr3R_11967707_11971478
chr3R	11967207	11968207	chr3R_11967707_11971686
chr3R	11970506	11971506	chr3R_11971006_11974910
chr3R	11971193	11972193	chr3R_11971693_11972896
chr3R	11971193	11972193	chr3R_11971693_11972896
chr3R	11972589	11973589	chr3R_11973089_11974910
chr3R	11974655	11975655	chr3R_11975155_11977197
chr3R	11974655	11975655	chr3R_11975155_11977197
chr3R	11977139	11978139	chr3R_11977639_11978178
chr3R	11978073	11979073	chr3R_11978573_11980390
chr3R	11980203	11981203	chr3R_11980703_11982024
chr3R	11980203	11981203	chr3R_11980703_11982622
chr3R	11982597	11983597	chr3R_11983097_11984541
chr3R	11984361	11985361	chr3R_11984861_11990002
chr3R	11984361	11985361	chr3R_11984861_11993315
chr3R	11993674	11994674	chr3R_11994174_12005433
chr3R	11993674	11994674	chr3R_11994174_12005473
chr3R	11998777	11999777	chr3R_11999277_12003516
chr3R	12006975	12007975	chr3R_12007475_12010434
chr3R	12007600	12008600	chr3R_12008100_12010434
chr3R	12007600	12008600	chr3R_12008100_12010434
chr3R	12010271	12011271	chr3R_12010771_12015059
chr3R	12014442	12015442	chr3R_12014942_12016917
chr3R	12014442	12015442	chr3R_12014942_12017031
chr3R	12016655	12017655	chr3R_12017155_12018550
chr3R	12027235	12028235	chr3R_12027735_12031757
chr3R	12027569	12028569	chr3R_12028069_12031757
chr3R	12027569	12028569	chr3R_12028069_12031757
chr3R	12027569	12028569	chr3R_12028069_12031757
chr3R	12032641	12033641	chr3R_12033141_12035525
chr3R	12040027	12041027	chr3R_12040527_12042819
chr3R	12040027	12041027	chr3R_12040527_12042819
chr3R	12040027	12041027	chr3R_12040527_12043453
chr3R	12047752	12048752	chr3R_12048252_12049213
chr3R	12060569	12061569	chr3R_12061069_12062944
chr3R	12067874	12068874	chr3R_12068374_12079928
chr3R	12067874	12068874	chr3R_12068374_12090612
chr3R	12094375	12095375	chr3R_12094875_12111420
chr3R	12095129	12096129	chr3R_12095629_12111420
chr3R	12097585	12098585	chr3R_12098085_12111273
chr3R	12097585	12098585	chr3R_12098085_12111420
chr3R	12121082	12122082	chr3R_12121582_12128201
chr3R	12138332	12139332	chr3R_12138832_12158595
chr3R	12162386	12163386	chr3R_12162886_12166186
chr3R	12192202	12193202	chr3R_12192702_12195011
chr3R	12194793	12195793	chr3R_12195293_12195574
chr3R	12197440	12198440	chr3R_12197940_12199473
chr3R	12207658	12208658	chr3R_12208158_12210360
chr3R	12213291	12214291	chr3R_12213791_12219686
chr3R	12214000	12215000	chr3R_12214500_12215659
chr3R	12215157	12216157	chr3R_12215657_12219686
chr3R	12215157	12216157	chr3R_12215657_12219686
chr3R	12219380	12220380	chr3R_12219880_12221464
chr3R	12220538	12221538	chr3R_12221038_12221630
chr3R	12221886	12222886	chr3R_12222386_12224048
chr3R	12223490	12224490	chr3R_12223990_12225019
chr3R	12224781	12225781	chr3R_12225281_12226339
chr3R	12224823	12225823	chr3R_12225323_12226249
chr3R	12228912	12229912	chr3R_12229412_12230425
chr3R	12231144	12232144	chr3R_12231644_12232729
chr3R	12232293	12233293	chr3R_12232793_12234684
chr3R	12234479	12235479	chr3R_12234979_12236904
chr3R	12236637	12237637	chr3R_12237137_12239266
chr3R	12239176	12240176	chr3R_12239676_12240527
chr3R	12244488	12245488	chr3R_12244988_12245353
chr3R	12253686	12254686	chr3R_12254186_12256592
chr3R	12256435	12257435	chr3R_12256935_12257638
chr3R	12258236	12259236	chr3R_12258736_12262879
chr3R	12258236	12259236	chr3R_12258736_12302785
chr3R	12260468	12261468	chr3R_12260968_12261230
chr3R	12265603	12266603	chr3R_12266103_12266610
chr3R	12268283	12269283	chr3R_12268783_12270223
chr3R	12270389	12271389	chr3R_12270889_12271300
chr3R	12272625	12273625	chr3R_12273125_12273521
chr3R	12276103	12277103	chr3R_12276603_12276932
chr3R	12280609	12281609	chr3R_12281109_12296138
chr3R	12280651	12281651	chr3R_12281151_12302785
chr3R	12280651	12281651	chr3R_12281151_12302785
chr3R	12310852	12311852	chr3R_12311352_12313119
chr3R	12323020	12324020	chr3R_12323520_12325210
chr3R	12326846	12327846	chr3R_12327346_12328003
chr3R	12328819	12329819	chr3R_12329319_12330223
chr3R	12335423	12336423	chr3R_12335923_12339275
chr3R	12341173	12342173	chr3R_12341673_12342373
chr3R	12348486	12349486	chr3R_12348986_12350644
chr3R	12348486	12349486	chr3R_12348986_12350644
chr3R	12350314	12351314	chr3R_12350814_12352079
chr3R	12351642	12352642	chr3R_12352142_12356265
chr3R	12359507	12360507	chr3R_12360007_12363255
chr3R	12362415	12363415	chr3R_12362915_12362989
chr3R	12363166	12364166	chr3R_12363666_12364680
chr3R	12363283	12364283	chr3R_12363783_12364680
chr3R	12364275	12365275	chr3R_12364775_12365735
chr3R	12365662	12366662	chr3R_12366162_12367564
chr3R	12367316	12368316	chr3R_12367816_12369268
chr3R	12370006	12371006	chr3R_12370506_12371099
chr3R	12371470	12372470	chr3R_12371970_12372704
chr3R	12372567	12373567	chr3R_12373067_12373813
chr3R	12373599	12374599	chr3R_12374099_12374824
chr3R	12375232	12376232	chr3R_12375732_12376572
chr3R	12376627	12377627	chr3R_12377127_12377907
chr3R	12377999	12378999	chr3R_12378499_12379255
chr3R	12379507	12380507	chr3R_12380007_12380815
chr3R	12380368	12381368	chr3R_12380868_12382691
chr3R	12381150	12382150	chr3R_12381650_12382691
chr3R	12382835	12383835	chr3R_12383335_12385624
chr3R	12383829	12384829	chr3R_12384329_12385624
chr3R	12385748	12386748	chr3R_12386248_12402902
chr3R	12385781	12386781	chr3R_12386281_12402902
chr3R	12386687	12387687	chr3R_12387187_12388794
chr3R	12387064	12388064	chr3R_12387564_12388585
chr3R	12387064	12388064	chr3R_12387564_12388794
chr3R	12387332	12388332	chr3R_12387832_12388794
chr3R	12388349	12389349	chr3R_12388849_12402902
chr3R	12389665	12390665	chr3R_12390165_12393011
chr3R	12389665	12390665	chr3R_12390165_12395980
chr3R	12389665	12390665	chr3R_12390165_12395980
chr3R	12390182	12391182	chr3R_12390682_12393011
chr3R	12390182	12391182	chr3R_12390682_12395980
chr3R	12390182	12391182	chr3R_12390682_12395980
chr3R	12393377	12394377	chr3R_12393877_12395980
chr3R	12398510	12399510	chr3R_12399010_12401839
chr3R	12402839	12403839	chr3R_12403339_12406028
chr3R	12406031	12407031	chr3R_12406531_12408107
chr3R	12407815	12408815	chr3R_12408315_12411768
chr3R	12408253	12409253	chr3R_12408753_12411768
chr3R	12411308	12412308	chr3R_12411808_12413555
chr3R	12411308	12412308	chr3R_12411808_12413759
chr3R	12412887	12413887	chr3R_12413387_12413446
chr3R	12413327	12414327	chr3R_12413827_12421251
chr3R	12420735	12421735	chr3R_12421235_12422429
chr3R	12422267	12423267	chr3R_12422767_12423606
chr3R	12423120	12424120	chr3R_12423620_12425917
chr3R	12426077	12427077	chr3R_12426577_12427877
chr3R	12427294	12428294	chr3R_12427794_12429282
chr3R	12429059	12430059	chr3R_12429559_12431235
chr3R	12430820	12431820	chr3R_12431320_12432556
chr3R	12432032	12433032	chr3R_12432532_12433822
chr3R	12433597	12434597	chr3R_12434097_12435643
chr3R	12435747	12436747	chr3R_12436247_12437857
chr3R	12437316	12438316	chr3R_12437816_12439139
chr3R	12439099	12440099	chr3R_12439599_12447616
chr3R	12440926	12441926	chr3R_12441426_12447616
chr3R	12441600	12442600	chr3R_12442100_12447616
chr3R	12443081	12444081	chr3R_12443581_12447616
chr3R	12443540	12444540	chr3R_12444040_12447616
chr3R	12447152	12448152	chr3R_12447652_12449046
chr3R	12451963	12452963	chr3R_12452463_12453196
chr3R	12456072	12457072	chr3R_12456572_12458444
chr3R	12457920	12458920	chr3R_12458420_12460203
chr3R	12457920	12458920	chr3R_12458420_12460294
chr3R	12459913	12460913	chr3R_12460413_12462418
chr3R	12460021	12461021	chr3R_12460521_12462418
chr3R	12462061	12463061	chr3R_12462561_12465298
chr3R	12464952	12465952	chr3R_12465452_12467776
chr3R	12474835	12475835	chr3R_12475335_12478267
chr3R	12502009	12503009	chr3R_12502509_12504856
chr3R	12505292	12506292	chr3R_12505792_12508139
chr3R	12508575	12509575	chr3R_12509075_12511461
chr3R	12511069	12512069	chr3R_12511569_12548229
chr3R	12511069	12512069	chr3R_12511569_12548229
chr3R	12511069	12512069	chr3R_12511569_12548229
chr3R	12525687	12526687	chr3R_12526187_12529076
chr3R	12532198	12533198	chr3R_12532698_12533786
chr3R	12551014	12552014	chr3R_12551514_12551614
chr3R	12551988	12552988	chr3R_12552488_12561166
chr3R	12551988	12552988	chr3R_12552488_12561166
chr3R	12613891	12614891	chr3R_12614391_12615200
chr3R	12618375	12619375	chr3R_12618875_12619428
chr3R	12623261	12624261	chr3R_12623761_12627701
chr3R	12623261	12624261	chr3R_12623761_12627829
chr3R	12623806	12624806	chr3R_12624306_12627714
chr3R	12627530	12628530	chr3R_12628030_12630061
chr3R	12627530	12628530	chr3R_12628030_12630495
chr3R	12630146	12631146	chr3R_12630646_12633025
chr3R	12630146	12631146	chr3R_12630646_12633188
chr3R	12632858	12633858	chr3R_12633358_12634670
chr3R	12633691	12634691	chr3R_12634191_12634744
chr3R	12634416	12635416	chr3R_12634916_12636283
chr3R	12636039	12637039	chr3R_12636539_12637976
chr3R	12637980	12638980	chr3R_12638480_12640033
chr3R	12639662	12640662	chr3R_12640162_12642482
chr3R	12647557	12648557	chr3R_12648057_12652910
chr3R	12654076	12655076	chr3R_12654576_12660860
chr3R	12660877	12661877	chr3R_12661377_12662138
chr3R	12662330	12663330	chr3R_12662830_12673959
chr3R	12663675	12664675	chr3R_12664175_12673959
chr3R	12666328	12667328	chr3R_12666828_12673959
chr3R	12667379	12668379	chr3R_12667879_12673959
chr3R	12674107	12675107	chr3R_12674607_12676084
chr3R	12675509	12676509	chr3R_12676009_12676260
chr3R	12675986	12676986	chr3R_12676486_12679052
chr3R	12678778	12679778	chr3R_12679278_12681375
chr3R	12681685	12682685	chr3R_12682185_12689367
chr3R	12682134	12683134	chr3R_12682634_12689367
chr3R	12689372	12690372	chr3R_12689872_12691468
chr3R	12691232	12692232	chr3R_12691732_12692597
chr3R	12691242	12692242	chr3R_12691742_12694232
chr3R	12693728	12694728	chr3R_12694228_12694842
chr3R	12694628	12695628	chr3R_12695128_12697030
chr3R	12694628	12695628	chr3R_12695128_12697030
chr3R	12694628	12695628	chr3R_12695128_12697379
chr3R	12695497	12696497	chr3R_12695997_12697030
chr3R	12695497	12696497	chr3R_12695997_12697030
chr3R	12695497	12696497	chr3R_12695997_12697379
chr3R	12696821	12697821	chr3R_12697321_12704133
chr3R	12697330	12698330	chr3R_12697830_12704875
chr3R	12704593	12705593	chr3R_12705093_12705818
chr3R	12705022	12706022	chr3R_12705522_12712299
chr3R	12727258	12728258	chr3R_12727758_12728459
chr3R	12739141	12740141	chr3R_12739641_12741417
chr3R	12741457	12742457	chr3R_12741957_12743680
chr3R	12744171	12745171	chr3R_12744671_12745388
chr3R	12745535	12746535	chr3R_12746035_12783192
chr3R	12766677	12767677	chr3R_12767177_12767468
chr3R	12767126	12768126	chr3R_12767626_12768027
chr3R	12767126	12768126	chr3R_12767626_12768357
chr3R	12810644	12811644	chr3R_12811144_12817029
chr3R	12832626	12833626	chr3R_12833126_12833725
chr3R	12848589	12849589	chr3R_12849089_12849585
chr3R	12849879	12850879	chr3R_12850379_12850668
chr3R	12855043	12856043	chr3R_12855543_12857632
chr3R	12855043	12856043	chr3R_12855543_12859246
chr3R	12872630	12873630	chr3R_12873130_12874445
chr3R	12891410	12892410	chr3R_12891910_12892467
chr3R	12891455	12892455	chr3R_12891955_12893158
chr3R	12909619	12910619	chr3R_12910119_12911292
chr3R	12915555	12916555	chr3R_12916055_12934813
chr3R	12915621	12916621	chr3R_12916121_12934813
chr3R	12930233	12931233	chr3R_12930733_12931327
chr3R	12949541	12950541	chr3R_12950041_12961643
chr3R	12949541	12950541	chr3R_12950041_12967712
chr3R	12961244	12962244	chr3R_12961744_12963249
chr3R	12963290	12964290	chr3R_12963790_12965923
chr3R	12965437	12966437	chr3R_12965937_12966720
chr3R	12965437	12966437	chr3R_12965937_12967712
chr3R	12967274	12968274	chr3R_12967774_12972127
chr3R	12967274	12968274	chr3R_12967774_12974450
chr3R	12977499	12978499	chr3R_12977999_12980535
chr3R	12980291	12981291	chr3R_12980791_12984577
chr3R	12980545	12981545	chr3R_12981045_12985488
chr3R	12985540	12986540	chr3R_12986040_12991543
chr3R	12985540	12986540	chr3R_12986040_12991543
chr3R	12986875	12987875	chr3R_12987375_12988511
chr3R	12990948	12991948	chr3R_12991448_12993201
chr3R	12992894	12993894	chr3R_12993394_12995147
chr3R	12995119	12996119	chr3R_12995619_12996925
chr3R	12996375	12997375	chr3R_12996875_12997582
chr3R	12996375	12997375	chr3R_12996875_12997726
chr3R	12996375	12997375	chr3R_12996875_12997582
chr3R	12996375	12997375	chr3R_12996875_12997726
chr3R	12997588	12998588	chr3R_12998088_13007477
chr3R	12997588	12998588	chr3R_12998088_13008404
chr3R	12997588	12998588	chr3R_12998088_13008404
chr3R	13007883	13008883	chr3R_13008383_13011310
chr3R	13009394	13010394	chr3R_13009894_13011086
chr3R	13011148	13012148	chr3R_13011648_13024097
chr3R	13011148	13012148	chr3R_13011648_13026275
chr3R	13011148	13012148	chr3R_13011648_13026275
chr3R	13016660	13017660	chr3R_13017160_13021717
chr3R	13018289	13019289	chr3R_13018789_13024097
chr3R	13018289	13019289	chr3R_13018789_13026275
chr3R	13025782	13026782	chr3R_13026282_13030307
chr3R	13026590	13027590	chr3R_13027090_13030659
chr3R	13028419	13029419	chr3R_13028919_13030307
chr3R	13030412	13031412	chr3R_13030912_13031598
chr3R	13032027	13033027	chr3R_13032527_13038020
chr3R	13037874	13038874	chr3R_13038374_13040184
chr3R	13039664	13040664	chr3R_13040164_13041742
chr3R	13039664	13040664	chr3R_13040164_13041742
chr3R	13039664	13040664	chr3R_13040164_13042770
chr3R	13041549	13042549	chr3R_13042049_13044086
chr3R	13043656	13044656	chr3R_13044156_13044529
chr3R	13044258	13045258	chr3R_13044758_13047388
chr3R	13047230	13048230	chr3R_13047730_13049294
chr3R	13047230	13048230	chr3R_13047730_13049294
chr3R	13048897	13049897	chr3R_13049397_13051453
chr3R	13051744	13052744	chr3R_13052244_13056725
chr3R	13057254	13058254	chr3R_13057754_13078124
chr3R	13062021	13063021	chr3R_13062521_13078124
chr3R	13071898	13072898	chr3R_13072398_13078124
chr3R	13084977	13085977	chr3R_13085477_13085976
chr3R	13085723	13086723	chr3R_13086223_13086761
chr3R	13088741	13089741	chr3R_13089241_13090081
chr3R	13104569	13105569	chr3R_13105069_13105491
chr3R	13121450	13122450	chr3R_13121950_13155687
chr3R	13121450	13122450	chr3R_13121950_13155687
chr3R	13123718	13124718	chr3R_13124218_13132416
chr3R	13125257	13126257	chr3R_13125757_13132416
chr3R	13131928	13132928	chr3R_13132428_13155687
chr3R	13180803	13181803	chr3R_13181303_13182154
chr3R	13185025	13186025	chr3R_13185525_13186496
chr3R	13188018	13189018	chr3R_13188518_13189568
chr3R	13191098	13192098	chr3R_13191598_13192509
chr3R	13208253	13209253	chr3R_13208753_13214465
chr3R	13219143	13220143	chr3R_13219643_13220578
chr3R	13259855	13260855	chr3R_13260355_13262227
chr3R	13262232	13263232	chr3R_13262732_13264061
chr3R	13263863	13264863	chr3R_13264363_13269210
chr3R	13263863	13264863	chr3R_13264363_13270038
chr3R	13268636	13269636	chr3R_13269136_13272011
chr3R	13279220	13280220	chr3R_13279720_13284527
chr3R	13284445	13285445	chr3R_13284945_13286529
chr3R	13287154	13288154	chr3R_13287654_13288813
chr3R	13290128	13291128	chr3R_13290628_13291846
chr3R	13291551	13292551	chr3R_13292051_13293198
chr3R	13294247	13295247	chr3R_13294747_13298288
chr3R	13298267	13299267	chr3R_13298767_13302334
chr3R	13298479	13299479	chr3R_13298979_13302334
chr3R	13302147	13303147	chr3R_13302647_13312785
chr3R	13302925	13303925	chr3R_13303425_13303856
chr3R	13304263	13305263	chr3R_13304763_13312785
chr3R	13308885	13309885	chr3R_13309385_13312785
chr3R	13312354	13313354	chr3R_13312854_13313188
chr3R	13318490	13319490	chr3R_13318990_13319270
chr3R	13328569	13329569	chr3R_13329069_13334166
chr3R	13337829	13338829	chr3R_13338329_13345106
chr3R	13353172	13354172	chr3R_13353672_13355413
chr3R	13361315	13362315	chr3R_13361815_13364588
chr3R	13361351	13362351	chr3R_13361851_13366910
chr3R	13364437	13365437	chr3R_13364937_13369091
chr3R	13367031	13368031	chr3R_13367531_13369091
chr3R	13367031	13368031	chr3R_13367531_13369278
chr3R	13369147	13370147	chr3R_13369647_13370346
chr3R	13369739	13370739	chr3R_13370239_13371904
chr3R	13372129	13373129	chr3R_13372629_13373326
chr3R	13372603	13373603	chr3R_13373103_13379775
chr3R	13376402	13377402	chr3R_13376902_13377395
chr3R	13379341	13380341	chr3R_13379841_13381509
chr3R	13380775	13381775	chr3R_13381275_13381809
chr3R	13380828	13381828	chr3R_13381328_13381809
chr3R	13381605	13382605	chr3R_13382105_13385283
chr3R	13382321	13383321	chr3R_13382821_13385283
chr3R	13382764	13383764	chr3R_13383264_13385283
chr3R	13382833	13383833	chr3R_13383333_13385283
chr3R	13385147	13386147	chr3R_13385647_13388709
chr3R	13388558	13389558	chr3R_13389058_13393081
chr3R	13388558	13389558	chr3R_13389058_13395197
chr3R	13396193	13397193	chr3R_13396693_13397140
chr3R	13397334	13398334	chr3R_13397834_13398197
chr3R	13397334	13398334	chr3R_13397834_13398583
chr3R	13398025	13399025	chr3R_13398525_13401862
chr3R	13402058	13403058	chr3R_13402558_13403051
chr3R	13402922	13403922	chr3R_13403422_13404870
chr3R	13404608	13405608	chr3R_13405108_13406998
chr3R	13409042	13410042	chr3R_13409542_13415286
chr3R	13419778	13420778	chr3R_13420278_13423140
chr3R	13425332	13426332	chr3R_13425832_13426178
chr3R	13425482	13426482	chr3R_13425982_13428089
chr3R	13425482	13426482	chr3R_13425982_13428375
chr3R	13425946	13426946	chr3R_13426446_13428089
chr3R	13428366	13429366	chr3R_13428866_13434984
chr3R	13428366	13429366	chr3R_13428866_13434984
chr3R	13438086	13439086	chr3R_13438586_13439209
chr3R	13442569	13443569	chr3R_13443069_13444076
chr3R	13450089	13451089	chr3R_13450589_13464184
chr3R	13455010	13456010	chr3R_13455510_13466106
chr3R	13459170	13460170	chr3R_13459670_13466106
chr3R	13462222	13463222	chr3R_13462722_13466106
chr3R	13463718	13464718	chr3R_13464218_13464311
chr3R	13465994	13466994	chr3R_13466494_13466722
chr3R	13477764	13478764	chr3R_13478264_13478780
chr3R	13522450	13523450	chr3R_13522950_13523535
chr3R	13528096	13529096	chr3R_13528596_13529356
chr3R	13543465	13544465	chr3R_13543965_13545400
chr3R	13574324	13575324	chr3R_13574824_13575479
chr3R	13587496	13588496	chr3R_13587996_13588725
chr3R	13591131	13592131	chr3R_13591631_13592657
chr3R	13606577	13607577	chr3R_13607077_13609246
chr3R	13606869	13607869	chr3R_13607369_13609246
chr3R	13608252	13609252	chr3R_13608752_13609246
chr3R	13611082	13612082	chr3R_13611582_13612433
chr3R	13611365	13612365	chr3R_13611865_13612433
chr3R	13615416	13616416	chr3R_13615916_13616492
chr3R	13617249	13618249	chr3R_13617749_13618559
chr3R	13630372	13631372	chr3R_13630872_13631379
chr3R	13631441	13632441	chr3R_13631941_13634861
chr3R	13634361	13635361	chr3R_13634861_13646304
chr3R	13634691	13635691	chr3R_13635191_13646029
chr3R	13635198	13636198	chr3R_13635698_13646304
chr3R	13635542	13636542	chr3R_13636042_13646304
chr3R	13637217	13638217	chr3R_13637717_13646033
chr3R	13646503	13647503	chr3R_13647003_13652413
chr3R	13646503	13647503	chr3R_13647003_13654527
chr3R	13648321	13649321	chr3R_13648821_13652413
chr3R	13654055	13655055	chr3R_13654555_13656394
chr3R	13656345	13657345	chr3R_13656845_13660531
chr3R	13656823	13657823	chr3R_13657323_13660531
chr3R	13657294	13658294	chr3R_13657794_13660531
chr3R	13660810	13661810	chr3R_13661310_13666891
chr3R	13660810	13661810	chr3R_13661310_13666891
chr3R	13660810	13661810	chr3R_13661310_13666891
chr3R	13660810	13661810	chr3R_13661310_13666891
chr3R	13660810	13661810	chr3R_13661310_13666891
chr3R	13660810	13661810	chr3R_13661310_13666891
chr3R	13661087	13662087	chr3R_13661587_13666891
chr3R	13661087	13662087	chr3R_13661587_13666891
chr3R	13666545	13667545	chr3R_13667045_13674542
chr3R	13666705	13667705	chr3R_13667205_13674542
chr3R	13674591	13675591	chr3R_13675091_13676681
chr3R	13676048	13677048	chr3R_13676548_13679430
chr3R	13676188	13677188	chr3R_13676688_13679430
