chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chrX	11533302	11534302	chrX_11533302_11534302	43.9445866878281	51.742072601938	77.8085895339766	44.022185059719	29.0058206846418	34.7984261620895	53.7346556806271	46.749221592305	39.6897554971186	36.7534901491563	37.248319707522	43.4408207057052	11533302	11534302	0.4755113061032	7.75581209959848e-05	0.17676673524915	0.158006988856696	0.299009361089234	0.088050936109788	0.00513867429963461	1	0.421827731249946	Ambig	Ambig	2.69004971683713	Conserved/Ambiguous	NA	0.29874457085405	37.1740341355388
chrX	11601264	11602264	chrX_11601264_11602264	4.17415599145597	7.81012416633026	4.67519422092564	12.1989187514884	6.87341722384878	14.2357197935821	6.47405490128037	4.6417666829239	6.29441056341968	17.4683888541617	17.2143628927193	14.3294373855625	11601264	11602264	-0.692982385079974	0.016256067978462	-1.03526607622424	5.18648168608138e-05	0.3446278327834	0.402035574990673	0.484404334765398	0.00207496485078841	0.810771742897857	Ambig	P2	0.669376115952121	Conserved/Ambiguous	NA	0.342283691144266	75.1527168562396
chrX	11657443	11658443	chrX_11657443_11658443	10.6672875337208	9.51858882771501	12.1332421447832	11.1381432078807	20.0703782936384	21.3535796903731	13.5955152926888	12.9306357595737	15.910871146422	19.2851012949946	18.1047609733772	20.0612123397875	11657443	11658443	-0.486269059665685	0.0264489132944072	-0.302736990527359	0.132077642970891	-0.184007258010675	0.540888621395541	0.715381369648124	1	0.884533742681115	P2	P2	1.60624262934839	Conserved/Ambiguous	NA	-0.183532069138326	62.2570950196777
chrX	11661225	11662225	chrX_11661225_11662225	14.8414435251768	12.6914517702867	20.0365466611099	11.6685309796846	16.771138026191	16.6083397591791	13.2718125476248	12.5990809965077	11.1900632238572	15.3721821916623	10.5363772877851	19.4578676077638	11661225	11662225	0.0541884756603413	0.797453836548935	-0.201967565723842	0.3606031948628	0.257713420845423	0.398217570259904	1	1	0.810232896843423	Ambig	Ambig	0.268302860739705	Conserved/Ambiguous	NA	0.256156041384183	44.085823692604
chrX	11683956	11684956	chrX_11683956_11684956	65.5110593103506	70.0470511167745	73.5786519055201	91.2266967502611	59.6612615030074	55.3611325305969	59.2376023467154	48.406995407635	51.7540424103396	42.2036274716547	48.3782957157458	50.0776127579657	11683956	11684956	0.0138261781426565	0.890388794001099	0.124911679803971	0.28160804794582	-0.111126348528128	0.462318190014314	1	1	0.845935422212409	Ambig	P1	0.110687632768645	Conserved/Ambiguous	NA	-0.111085501661315	52.9293100148084
chrX	11690198	11691198	chrX_11690198_11691198	21.2186262899012	18.5490448950344	14.2482109590115	14.3204698387038	20.6202516715463	18.9809597247761	14.5666235278808	16.0804060087007	19.7574553796229	11.5990101991634	14.394768970636	14.0277650195506	11690198	11691198	0.00163807388607894	0.995576367280975	0.230443990492294	0.277403301683755	-0.229673695877855	0.420998814473952	1	1	0.822384676797595	Ambig	P1	0.00710833848424317	Conserved/Ambiguous	NA	-0.228805916606215	50.1783423208976
chrX	11772104	11773104	chrX_11772104_11773104	19.595343404335	20.2575095564191	15.1387241439497	11.6685309796846	14.5716445145594	14.6311564545149	17.479948233457	13.4279679041727	20.8065238068595	11.0400217558302	10.6847769678948	10.1060242613967	11772104	11773104	0.296571541656388	0.150057645139211	0.485236410588622	0.0284992510137497	-0.189185690200487	0.535011089545451	1	0.629584048389674	0.879569861888581	P1	P1	0.611189793644356	Conserved/Ambiguous	NA	-0.188664868932234	72.0040791336122
chrX	11819848	11820848	chrX_11819848_11820848	42.5532013573428	39.0506208316513	35.8431556937632	112.972595394219	129.08277546388	103.999841825336	50.1739254849229	43.9310061062441	40.9136686622279	111.657941555802	96.4597920712722	120.668946404737	11819848	11820848	-1.08057880407425	0	-0.88994058175499	0	-0.190622168613987	0.196060228764155	0	0	0.625643167713891	P2	P2	1.21421455120444	Cis	NA	-0.19063822231926	82.3577677444281
chrX	11935918	11936918	chrX_11935918_11936918	18.4358556289305	16.352447473254	16.9197505138261	16.4420209259191	18.4207581599147	15.8174664373134	17.803650978521	18.7328441132286	19.4077659038774	13.2759755291629	17.9563612932676	20.6645570718111	11935918	11936918	0.0198581448301303	0.922612605756863	0.0748410365303711	0.700902009648481	-0.0549808811311701	0.840113061627603	1	1	0.968333973467324	Ambig	Ambig	0.265337650983384	Conserved/Ambiguous	NA	-0.0549828917002408	57.6481065935917
chrX	12285456	12286456	chrX_12285456_12286456	19.9431897369563	21.721907837606	17.8102636987643	23.867449731173	13.8843027921745	18.1900864029104	17.318096860925	15.2515191010357	14.3372685055671	11.0400217558302	12.6139728093202	19.005359058746	12285456	12286456	0.0610060239666981	0.746276904996891	0.0946385283026465	0.657973586821198	-0.033499217504091	0.903471289800571	1	1	0.980825663241584	Ambig	Ambig	0.644621435485616	Conserved/Ambiguous	NA	-0.0336325043359484	73.780125064785
chrX	12328383	12329383	chrX_12328383_12329383	24.9289871711954	30.7523639049254	20.9270598460481	19.0939597849384	19.7954416046845	24.9125096387686	13.1099611750928	16.7435155348326	16.4354053600403	11.3195159774968	15.8787657717325	18.5528505097283	12328383	12329383	0.182712802824048	0.282267227587714	0.0114797547743002	0.958611116051342	0.17163377981781	0.525167952013058	1	1	0.878188380332566	Ambig	Ambig	15.9160893604703	Conserved/Ambiguous	NA	0.171233048049748	6.28295039913277
chrX	12575039	12576039	chrX_12575039_12576039	206.50477279953	216.242812855269	192.462162094772	133.657718494569	186.81948014421	186.646103960298	178.84576664787	179.868458963301	193.727969563028	116.2695962133	162.349250039957	166.221473672525	12575039	12576039	0.193135341748317	0.00125554169452266	0.216554085763583	0.000652224949865017	-0.0233582260036082	0.787411816347871	0.0571300334398827	0.0218825947625986	0.955555175625634	P1	P1	0.89185729776148	Conserved/Ambiguous	NA	-0.023418744015266	90.2410851941664
chrX	12578720	12579720	chrX_12578720_12579720	120.702677419602	102.99601244348	119.662709226073	132.066555179157	117.947839561245	128.912351464104	134.822193319164	96.9797681968029	97.7382084708779	98.9409544699721	102.247379595549	101.965259712002	12578720	12579720	-0.0984671521495402	0.185302825518102	0.0833568424607497	0.296375810782045	-0.182020231652641	0.0943121594160181	1	1	0.438914280359161	P2	Ambig	1.18127257754402	Conserved/Ambiguous	NA	-0.18182399461029	31.4339615869073
chrX	12580412	12581412	chrX_12580412_12581412	35.1324795947544	35.6336915088818	40.6296640628061	25.9890008183883	29.6931624070267	30.8440595527611	31.2373148986778	29.1768191498074	28.1500027975158	18.3068715191615	26.1183436992983	29.4130556861546	12580412	12581412	0.252472665801835	0.0774020343274793	0.181651857649184	0.250016337621811	0.071127345897317	0.740607756978278	1	1	0.944040101915772	P1	Ambig	1.38987109225948	Conserved/Ambiguous	NA	0.070820808152651	71.9491185599323
chrX	12662090	12663090	chrX_12662090_12663090	12.6384167519083	16.352447473254	30.0548199916648	37.6575317980729	11.9597459694969	12.2585364889179	30.4280580360178	25.5297167560815	12.7636658647121	25.4339741716595	20.1823564949123	16.7428163136572	12662090	12663090	-0.0465797252879202	0.796292444721346	0.0969150216951961	0.582384147958061	-0.144199387681792	0.566202040206161	1	1	0.891668057912616	Ambig	Ambig	0.480624411707985	Conserved/Ambiguous	NA	-0.143494746983116	40.3124308250869
chrX	12699626	12700626	chrX_12699626_12700626	14.4935971925554	13.1795845306823	19.8139183648753	19.0939597849384	14.4341761700824	22.9353263341044	12.4625556849647	9.94664289197979	13.1133553404577	17.7478830758283	17.2143628927193	15.3852906666039	12699626	12700626	-0.1728976198782	0.378816690283231	-0.348634390511159	0.108232429075753	0.176167263551631	0.552761552028688	1	1	0.887934609901161	P2	P2	0.495928183174075	Conserved/Ambiguous	NA	0.175736770632959	66.4861869501897
chrX	12889280	12890280	chrX_12889280_12890280	30.4945284931366	18.5490448950344	31.2792756209548	24.9282252747806	20.2078466381154	18.9809597247761	37.7113697999582	38.2945751341222	30.4229843898618	17.608135964995	24.9311462584211	18.7036866927342	12889280	12890280	0.225147231564185	0.178928935838836	0.552543104303152	0.000410952034704768	-0.328015019194084	0.156015463575538	1	0.0143182465986076	0.562055010561191	Ambig	P1	0.407474511600562	Conserved/Ambiguous	NA	-0.327395872738967	62.793343483943
chrX	13141963	13142963	chrX_13141963_13142963	18.6677531840114	15.8643147128583	26.7153955481465	13.2596942950961	11.9597459694969	14.2357197935821	31.2373148986778	19.5617310208936	19.9323001174957	19.005607073328	19.885557134693	17.195324862675	13141963	13142963	0.439651804100152	0.0290542895998943	0.231791444705499	0.195012110984843	0.208311902357535	0.445178686861183	0.771762780857348	1	0.836093454467659	P1	Ambig	1.89675595947361	Conserved/Ambiguous	NA	0.207860359394653	52.7215952587556
chrX	13146078	13147078	chrX_13146078_13147078	17.3923166310665	18.3049785148366	18.2555202912334	25.4586130465845	36.0167062529676	24.9125096387686	23.9540031347374	22.5457238884875	17.4844737872769	28.0891692774921	38.4355171483992	37.1057010194565	13146078	13147078	-0.470629179786625	0.00563589644607121	-0.482086168214655	0.00196502869421944	0.0117963863245619	0.961691095378777	0.203859398125567	0.0595313239426201	0.990090836847263	P2	P2	0.976234563064816	Conserved/Ambiguous	NA	0.01145698842803	97.6786248023444
chrX	13149347	13150347	chrX_13149347_13150347	14.9573923027172	10.9829871089019	14.5821534033633	16.4420209259191	14.4341761700824	14.2357197935821	19.9077188214371	15.7488512456347	18.7083869523863	10.3412862016637	12.3171734491009	13.8769288365447	13149347	13150347	-0.107005364640247	0.620244731372522	0.397316933650231	0.0608113248462538	-0.507214709234176	0.0937514391489076	1	1	0.437265798233066	Ambig	P1	0.269319919634854	Conserved/Ambiguous	NA	-0.504322298290478	44.0660654034582
chrX	13240969	13241969	chrX_13240969_13241969	79.5408613927442	51.742072601938	57.4381004285149	58.8730426702266	76.2949311847214	64.8516123929849	85.1338219518369	65.3162883240006	77.6310636155094	63.0259469858155	64.7022605278072	74.5130744049249	13240969	13241969	-0.0580257469484895	0.56583347147084	0.120112431641746	0.214660476729019	-0.178432737979427	0.201725067619869	1	1	0.631649287519516	Ambig	P1	0.483095264623068	Conserved/Ambiguous	NA	-0.178138178590236	40.2723171457459
chrX	13245117	13246117	chrX_13245117_13246117	91.4835854794099	92.2570917147762	94.1717693072164	119.337248655865	89.2169555655571	109.931391739328	103.261175675422	76.7549276497774	76.9316846640183	82.4507953916434	83.9942189420617	77.2281256990314	13245117	13246117	-0.136161361686001	0.0962936212349623	0.0529396245037805	0.556090662340773	-0.189338525664024	0.118006504833073	1	1	0.493443012541337	Ambig	Ambig	2.57201223020155	Conserved/Ambiguous	NA	-0.189100986189781	21.8722074581134
chrX	13249192	13250192	chrX_13249192_13250192	12.290570419287	13.1795845306823	15.5839807364188	24.3978375029768	24.7443020058556	25.3079462997014	12.9481098025607	13.5937452857057	9.44161584512952	17.0491475216619	17.2143628927193	15.3852906666039	13249192	13250192	-0.59519325978632	0.00158825155248765	-0.321750952528149	0.138691736954987	-0.274348427815555	0.347285828002285	0.0701539037590108	1	0.773708081440241	P2	P2	1.84985702484983	Conserved/Ambiguous	NA	-0.273442307258171	54.0582318831468
chrX	13278101	13279101	chrX_13278101_13279101	69.801164079347	70.2911174969723	71.12974064694	96.5305744682995	106.400498625179	100.44091187694	73.1568203844682	65.9793978501326	72.0360320035808	88.7394153791416	93.6401981491889	101.060242613967	13278101	13279101	-0.361939926631593	4.35578708721795e-05	-0.294209351421756	0.00110480466084351	-0.0676790115940449	0.594066070120825	0.00304436708133501	0.0354331495549899	0.902098266608121	P2	P2	1.23021217674602	Cis	NA	-0.067730575209837	81.2867909213073
chrX	13634896	13635896	chrX_13634896_13635896	3.94225843637508	7.32199140593462	6.45622059080207	10.6077554360769	3.16177192297044	8.69960654052237	6.15035215621636	4.6417666829239	5.94472108767414	5.03089598999858	5.63918784416668	4.22341312416578	13634896	13635896	-0.23720358036066	0.455075477904756	0.11628820804597	0.749070498933649	-0.358436899698059	0.451957465206105	1	1	0.839460641767739	Ambig	Ambig	2.03979048560875	Conserved/Ambiguous	NA	-0.35349178840663	24.7537589774117
chrX	13648105	13649105	chrX_13648105_13649105	16.3487776332025	17.8168457544409	26.938023844381	26.5193885901922	18.0083531264838	21.3535796903731	10.8440419596446	7.12842740591885	12.2391316510938	11.7387573099967	11.1299760082237	13.273584104521	13648105	13649105	-0.0750483951714014	0.67133518469519	-0.178970676606748	0.467345302996651	0.104081021701936	0.735535256895691	1	1	0.943331010946578	Ambig	P2	0.419333471797199	Conserved/Ambiguous	NA	0.103922281435347	63.26445092356
chrX	13652414	13653414	chrX_13652414_13653414	17.6242141861474	19.03717765543	9.6843308862031	12.7293065232922	15.1215178924673	16.6083397591791	11.1677447047086	10.4439750365788	12.5888211268394	9.50280353666398	11.7235747286623	8.29599006532564	13652414	13653414	0.0412883811127363	0.847039585880449	0.146797869314289	0.562648275387996	-0.105772534544527	0.745399072990012	1	1	0.944872824549743	Ambig	Ambig	0.281260084397678	Conserved/Ambiguous	NA	-0.105509488201553	58.1821595531838
chrX	13750530	13751530	chrX_13750530_13751530	17.1604190759856	19.7693767960235	13.246383625956	15.9116331541153	12.7845560363587	18.1900864029104	14.7284749004129	18.0697345870966	14.8618027191854	9.92204486916386	12.6139728093202	12.5194031894914	13750530	13751530	0.0675451289528847	0.742656729211988	0.306989744910452	0.166726499553612	-0.24026389649684	0.424041755051	1	1	0.824969964088356	Ambig	P1	0.220024056414612	Conserved/Ambiguous	NA	-0.239444615957567	56.1805345518159
chrX	13899639	13900639	chrX_13899639_13900639	7.88451687275016	11.2270534890998	11.0201006636104	10.6077554360769	2.74936688953951	8.69960654052237	10.0347850969846	6.29954049825387	9.09192636938399	5.58988443333175	5.04558912372809	6.33511968624867	13899639	13900639	0.311811227167689	0.266283003138647	0.404270158719885	0.195088079034522	-0.0927571169864608	0.825003101153791	1	1	0.96504663636975	Ambig	P1	0.771294196324147	Conserved/Ambiguous	NA	-0.092458931552196	81.3864471876306
chrX	13911207	13912207	chrX_13911207_13912207	16.464726410743	22.9422397385951	21.8175730309863	23.3370619593691	15.6713912703752	26.4942562825	20.3932729390332	26.8559358083454	25.3524869915515	12.9964813074963	13.3559712098685	11.9160584574677	13911207	13912207	-0.0673080851984512	0.70358503455455	0.640339384591388	0.000918310920634722	-0.710627798978675	0.00703573626833442	1	0.0300190120470635	0.09413710877158	Ambig	P1	0.105113142839717	Conserved/Ambiguous	NA	-0.707647469789839	47.5033849558812
chrX	13920832	13921832	chrX_13920832_13921832	33.3932479316477	30.2642311445298	35.1752708050595	21.7458986439576	30.7929091628425	33.612116179291	32.0465717613379	38.6261298971882	37.5916186426453	21.1018137358274	26.1183436992983	30.0164004181782	13920832	13921832	0.137134318273264	0.353984486129528	0.337552523207387	0.0224293941773325	-0.200632664418458	0.33700999792323	1	0.513592271593406	0.765685268886738	Ambig	P1	0.406260681953223	Conserved/Ambiguous	NA	-0.200418204934123	62.7455185849063
chrX	13935806	13936806	chrX_13935806_13936806	101.687077902969	133.016177207812	96.0641098252101	104.486391045357	95.2655627225441	121.39905490638	73.9660772471283	54.8723132874218	62.5944161584513	65.2619007591482	60.6954691648467	65.6137396075755	13935806	13936806	0.0294254439886869	0.709594185017328	-0.000688995135092192	0.992286407201581	0.0301702396167627	0.817088747470029	1	1	0.962478835216975	Ambig	Ambig	42.7077674282121	Conserved/Ambiguous	NA	0.0301144391237791	2.23674779020383
chrX	13943182	13944182	chrX_13943182_13944182	25.7406286139785	21.2337750772104	16.6971222175916	28.6409396774076	18.8331631933457	22.9353263341044	18.4510564686491	21.8826143623555	24.8279527779332	13.8349639724961	21.8147529761185	13.8769288365447	13943182	13944182	-0.100359159222772	0.560587323335816	0.274173489934632	0.145163200661691	-0.376111348048452	0.140014901114367	1	1	0.530900049555365	Ambig	P1	0.366042534771321	Conserved/Ambiguous	NA	-0.374532649157404	42.2646670676464
chrX	13960719	13961719	chrX_13960719_13961719	46.263562238637	33.9252268474971	36.3997264343496	47.7348994623459	40.6906299651848	43.8934693635447	57.2953858763313	50.3963239860309	37.5916186426453	36.4739959274897	41.9971094710308	36.3515201044269	13960719	13961719	-0.12639642357645	0.318428833885844	0.235138605174807	0.059132274701116	-0.362327311536661	0.0411475888449275	1	1	0.286376398945387	P2	P1	0.537540075490727	Conserved/Ambiguous	NA	-0.361535028751257	39.4082446089689
chrX	13966335	13967335	chrX_13966335_13967335	18.7837019615518	17.8168457544409	27.6059087330847	15.9116331541153	12.3721510029278	11.8630998279851	26.5436250952495	31.3319251097363	19.2329211660046	13.1362284183296	18.4015603335965	11.6143860914559	13966335	13967335	0.469465762055678	0.0177330671268653	0.580426242976918	0.0017052864062178	-0.111613314194791	0.684587039023094	0.518904674663992	0.0523828356766241	0.93062357011454	P1	P1	0.808829317654315	Conserved/Ambiguous	NA	-0.11096048092124	83.9510252242586
chrX	13975528	13976528	chrX_13975528_13976528	10.203492423559	16.5965138534518	22.3741437715727	16.972408697723	13.6093661032206	22.1444530122388	12.1388529399007	10.7755297996448	10.8403737481117	10.3412862016637	10.0911782474562	8.29599006532564	13975528	13976528	-0.0694826181149772	0.724717623666281	0.160946775907322	0.529601014737059	-0.231941143650603	0.470401269683501	1	1	0.850341599430864	Ambig	P1	0.431711773803952	Conserved/Ambiguous	NA	-0.230429394022299	41.1232947412879
chrX	14608790	14609790	chrX_14608790_14609790	27.711757832166	22.6981733583973	23.3759711046282	14.8508576105076	16.2212646482831	12.6539731498507	25.5725168600575	25.1981619930155	21.5059027583506	10.3412862016637	19.1435587341448	17.3461610456809	14608790	14609790	0.523146510424391	0.00505825942552335	0.433840367964028	0.019090987916287	0.0893011396131281	0.741360635067856	0.185288112654706	0.446047234514815	0.944040101915772	P1	P1	1.20585023675752	Conserved/Ambiguous	NA	0.089306142460363	82.9290379117859
chrX	14708489	14709489	chrX_14708489_14709489	33.5091967091882	43.4438156752121	41.2975489515098	55.1603282675997	43.8524018881552	50.6158925994029	30.9136121536138	31.8292572543353	33.5701896715716	20.5428252924942	33.0931286644519	31.8264346142493	14708489	14709489	-0.235195413907573	0.0546295414118378	0.11933123120409	0.424168650827909	-0.355403557619555	0.0645273956460604	1	1	0.360551487893743	P2	Ambig	1.97094600914092	Conserved/Ambiguous	NA	-0.354526645111663	25.1829160532037
chrX	14721096	14722096	chrX_14721096_14722096	15.5371361904194	10.2507879683085	8.2372469606785	11.6685309796846	10.4475941802501	11.0722265061194	14.5666235278808	19.0643988762946	15.3863369328037	8.24507953916434	14.394768970636	10.8602051764263	14721096	14722096	0.0246057593422489	0.922462541275345	0.380501915083454	0.0872726553401486	-0.357648387743461	0.279007671804038	1	1	0.713037538007249	Ambig	P1	0.0646665847577987	Conserved/Ambiguous	NA	-0.355896155741205	51.6706833109091
chrX	14730501	14731501	chrX_14730501_14731501	42.089406247181	33.9252268474971	30.5000765841339	54.6299404957959	64.0602485262706	62.4789924273879	45.3183843089626	38.9576846602542	44.4105634196833	39.967673698322	43.184306911908	53.0943364180841	14730501	14731501	-0.531047025087434	8.09750849950497e-06	-0.0569313700800889	0.641620936296603	-0.474687850079447	0.00585666468066659	0.000661889023265711	1	0.0845075806562965	P2	Ambig	9.32784551540525	Conserved/Ambiguous	NA	-0.474115655007345	10.720589211608
chrX	14867967	14868967	chrX_14867967_14868967	46.9592549038796	43.6878820554099	63.2264361306134	24.3978375029768	31.3427825407504	34.4029895011567	55.0294666608832	39.2892394233202	29.7236054383707	27.5301808341589	25.3763452987501	23.3796083659177	14867967	14868967	0.534626579513927	3.63027367401765e-05	0.486018695336013	0.00066118118058936	0.0489482907494666	0.805495377262207	0.00259061089083881	0.022146612114107	0.960421080582115	P1	P1	1.10001237533529	Cis	NA	0.048607884177914	90.9080681656143
chrX	14891897	14892897	chrX_14891897_14892897	35.4803259273757	33.4370940871014	36.2884122862323	38.7183073416806	29.5556940625497	31.239496213694	40.4628431330023	36.6368013187922	30.7726738656073	27.3904337233256	34.2803261053291	22.4745912678822	14891897	14892897	0.0554504085295161	0.69440664183542	0.248230891468266	0.0872597860226928	-0.192991949369379	0.337486251892589	1	1	0.7657766845747	Ambig	P1	0.22338238484957	Conserved/Ambiguous	NA	-0.19278048293875	56.2867322417789
chrX	15007374	15008374	chrX_15007374_15008374	15.3052386353385	13.9117836712758	14.1368968108942	11.1381432078807	9.21037907995736	11.8630998279851	11.6532988223047	11.1070845627108	11.0152184859844	5.03089598999858	7.71678336570178	5.73177495422499	15007374	15008374	0.296891700081913	0.201376070251315	0.603170948148369	0.0323055121404158	-0.308043023963078	0.406052439694634	1	0.700192911793962	0.812488581198571	P1	P1	0.492218169647128	Conserved/Ambiguous	NA	-0.306279248066456	66.3225925574369
chrX	15155938	15156938	chrX_15155938_15156938	12.7543655294488	12.203319009891	17.5876354025298	11.6685309796846	21.0326567049773	18.1900864029104	15.6995831356049	17.9039572055636	13.1133553404577	22.4992848441603	20.330756175022	21.4187379868407	15155938	15156938	-0.178877125636727	0.388198701957784	-0.318489994701149	0.0949707335908037	0.139888152098678	0.623503030676007	1	1	0.912376680303956	Ambig	P2	0.561641271665611	Conserved/Ambiguous	NA	0.139612869064422	69.5236855939265
chrX	15306327	15307327	chrX_15306327_15307327	35.4803259273757	37.0980897900687	36.2884122862323	29.1713274492114	31.8926559186583	40.729976076082	34.150639604254	32.1608120174013	28.8493817490069	29.0673990533251	25.2279456186404	25.3404787449947	15306327	15307327	0.0669983816244916	0.629664400336197	0.177910259583922	0.242357342629287	-0.110952412379059	0.587007566142602	1	1	0.89920819765347	Ambig	P1	0.376585261474973	Conserved/Ambiguous	NA	-0.11091187795943	61.5985537317816
chrX	15614388	15615388	chrX_15614388_15615388	14.377648415015	16.1083810930562	19.3686617724062	19.6243475567422	17.8708847820068	19.3763963857089	21.6880839192893	12.1017488519087	12.2391316510938	16.9094004108286	14.394768970636	11.6143860914559	15614388	15615388	-0.131433848198552	0.497229087436689	0.0696823265932575	0.74586480284539	-0.202283048996284	0.480401588920131	1	1	0.854473216747902	P2	Ambig	1.88618627741499	Conserved/Ambiguous	NA	-0.201116174791809	25.7321684709663
chrX	15616314	15617314	chrX_15616314_15617314	14.4935971925554	11.7151862494954	16.1405514770052	15.9116331541153	10.1726574912962	11.8630998279851	11.3295960772407	14.0910774303047	8.39254741789291	6.56811420916481	7.86518304581143	7.2401367842842	15616314	15617314	0.109461951064661	0.627801341150732	0.444724681937026	0.102420668842198	-0.337078504561871	0.340461545966093	1	1	0.768287848684314	Ambig	P1	0.246134193829523	Conserved/Ambiguous	NA	-0.335262730872365	57.0169049696838
chrX	15832190	15833190	chrX_15832190_15833190	12.4065191968275	10.4948543485063	12.9124411816041	11.6685309796846	9.48531576891131	17.7946497419776	8.90182548926052	9.6150881289138	8.39254741789291	6.42836709833152	7.86518304581143	8.44682624833156	15832190	15833190	-0.0835976611847233	0.717122945380517	0.168039557789634	0.559302649289146	-0.253769638963293	0.488447537516794	1	1	0.85986607519355	Ambig	Ambig	0.497487986069196	Conserved/Ambiguous	NA	-0.251637218974357	40.0402326488827
chrX	15961682	15962682	chrX_15961682_15962682	16.0009313005812	13.1795845306823	14.6934675514806	10.6077554360769	11.5473409360659	11.8630998279851	16.0232858806689	12.4333036149747	9.61646058300229	8.80406798249751	9.34917984690792	10.4076966274085	15961682	15962682	0.254218171609778	0.266518367848401	0.287282704967607	0.246220610457838	-0.0328274724070747	0.92080190363491	1	1	0.986701927124754	P1	Ambig	0.884905938345445	Conserved/Ambiguous	NA	-0.033064533357829	89.6785333531612
chrX	16126297	16127297	chrX_16126297_16127297	20.9867287348203	30.9964302851232	27.1606521406156	38.7183073416806	24.1944286279477	37.5664827886193	28.3239901931016	31.9950346358683	18.883231690259	18.8658599624947	30.7187337826975	24.737134012971	16126297	16127297	-0.238504447903197	0.110757436707504	0.0633910369282959	0.697530839458952	-0.302886791181469	0.168547363016134	1	1	0.58511236126209	Ambig	Ambig	3.76243171685263	Conserved/Ambiguous	NA	-0.301895484831493	17.3537848105936
chrX	16132453	16133453	chrX_16132453_16133453	24.1173457284122	28.3117001029472	25.3796257707392	23.867449731173	14.0217711366515	18.1900864029104	26.7054764677815	31.3319251097363	28.4996922732613	7.12710265249799	15.7303660916229	12.5194031894914	16132453	16133453	0.327325721165912	0.0601397210688126	0.894577125487632	1.69344874098729e-06	-0.568966953648702	0.0303689992110328	1	8.37420855900959e-05	0.237074122873224	P1	P1	0.36589994516961	Conserved/Ambiguous	NA	-0.56725140432172	61.1957631996894
chrX	16142639	16143639	chrX_16142639_16143639	36.6398137027802	27.5795009623537	30.945333176603	24.9282252747806	32.5799976410432	43.8934693635447	27.3528819579096	28.0163774790764	22.5549711855872	20.9620666249941	30.4219344224782	29.1113833201427	16142639	16143639	-0.0632960647799106	0.655877501654374	-0.0322761298704929	0.837169552125207	-0.0309623741730774	0.882477642420339	1	1	0.975087496552589	Ambig	Ambig	1.96107975255659	Conserved/Ambiguous	NA	-0.0310199349094177	50.992316793661
chrX	16291711	16292711	chrX_16291711_16292711	6.84097787488617	12.203319009891	8.2372469606785	13.7900820668999	9.89772080234224	12.2585364889179	6.63590627381238	4.47598930139091	8.74223689363845	4.05266621416552	5.19398880383773	6.78762823526644	16291711	16292711	-0.27562592939801	0.275808265469632	0.213437890409319	0.529879860184996	-0.493986949137185	0.238674873608503	1	1	0.678148516793767	Ambig	Ambig	1.2913636321528	Conserved/Ambiguous	NA	-0.489063819807329	30.382543886405
chrX	16450981	16451981	chrX_16450981_16451981	9.73969731339725	11.2270534890998	8.68250355314761	10.6077554360769	9.89772080234224	11.4676631670522	14.4047721553488	7.79153693205084	15.0366474570581	6.14887287666493	6.97478496515353	10.4076966274085	16450981	16451981	-0.0751204275632445	0.767380319751565	0.45881786117274	0.0777134305710551	-0.538293445740054	0.139635048310664	1	1	0.530900049555365	Ambig	P1	0.163726031439222	Conserved/Ambiguous	NA	-0.533938288735984	46.2165720368415
chrX	16602808	16603808	chrX_16602808_16603808	20.0591385144967	24.6507043999799	16.1405514770052	12.7293065232922	11.9597459694969	17.0037764201119	16.508839998265	13.2621905226397	14.5121132434398	11.5990101991634	10.6847769678948	10.5585328104145	16602808	16603808	0.377951815698869	0.0579768907841865	0.298708781318259	0.1940120651851	0.0800210907918992	0.795259421668842	1	1	0.959560061829943	Ambig	P1	1.26528525218072	Conserved/Ambiguous	NA	0.07924303438061	79.0335616633877
chrX	16755636	16756636	chrX_16755636_16756636	24.8130383936549	18.0609121346387	14.2482109590115	11.6685309796846	17.4584797485759	22.5398896731716	22.1736380368853	13.5937452857057	19.2329211660046	8.10533242833104	13.2075715297588	19.3070314247579	16755636	16756636	0.100119780372391	0.605131129496004	0.302905061589179	0.142073535719588	-0.203306648726661	0.470152968336775	1	1	0.850341599430864	Ambig	Ambig	0.330531882983786	Conserved/Ambiguous	NA	-0.202785281216788	59.8993170224339
chrX	16760749	16761749	chrX_16760749_16761749	132.993247838889	99.5790831207108	105.637126563296	102.895227729946	130.869863942081	124.957984854776	136.764409789548	159.146286271677	152.289766687182	89.2984038224748	148.39968010965	134.244202875269	16760749	16761749	-0.0588000539087837	0.436367885737077	0.186416513608843	0.00774565934185499	-0.245431502651819	0.0172380058447572	1	0.20205811259548	0.168527438068614	Ambig	P1	0.315422988931998	Conserved/Ambiguous	NA	-0.245216567517627	43.1886529925686
